	feature_importance
PIEZO1.rescaled	-0.07218503331636816
CAMK2N2.rescaled	0.07218321811614903
PMEL.rescaled	0.07217226502469483
FGF13.rescaled	-0.07217117985555925
RPL30.rescaled	0.07216318807446818
ABCB1.rescaled	-0.07213534188029518
CNR1.rescaled	-0.07205997322692864
TTC16.rescaled	0.07204283825315487
GRHL3.rescaled	-0.07202844903661605
KCTD17.rescaled	-0.07202474810101403
NYAP2.rescaled	0.07194454587573756
NAA35.rescaled	-0.07194376215122807
PCBP3.rescaled	-0.07194221866243079
PLA2G6.rescaled	-0.07193956096810022
SLFN13.rescaled	0.07193447606374674
GPC4.rescaled	0.0719213201477829
CDCA8.rescaled	0.07190341321709065
ZNF512B.rescaled	-0.07190223303074972
KLF9.rescaled	-0.07182612378743035
CRABP1.rescaled	-0.07180056048752208
SH3BP5L.rescaled	0.07177118876314546
RSPH9.rescaled	0.07175912134896183
