	SHAP Value
TSPAN3.rescaled	-0.0002408071273253369
TMPRSS3.rescaled	-0.00024074303555916338
RASGRF1.rescaled	0.00024070899376378568
KIR2DL4.rescaled	0.0002406949229720159
IP6K2.rescaled	-0.00024066849499445288
ARL15.rescaled	-0.00024065691573929733
SPACA4.rescaled	-0.00024065269836271477
LIAS.rescaled	-0.00024059523111913592
KLHL31.rescaled	-0.00024054012147948586
GATA5.rescaled	-0.00024052130823307486
HCLS1.rescaled	0.00024049266372383292
BSN.rescaled	-0.0002404005194034721
CD27.rescaled	0.00024037164486671067
TBC1D16.rescaled	-0.0002403177632215367
ARMC6.rescaled	0.00024022384303103674
PIM1.rescaled	0.0002402135924938256
CDH8.rescaled	-0.00024012328318181347
ARPC4.rescaled	0.00024011451594235697
FNIP1.rescaled	-0.00024011214946182815
THTPA.rescaled	-0.00024010007501568202
KIF3B.rescaled	-0.00024008836273054464
OLFM1.rescaled	-0.00024005226335404767
OLFML2A.rescaled	-0.0002399981862918078
FBXO5.rescaled	0.00023998965925764093
LGALS4.rescaled	-0.00023998443145939637
GABRA3.rescaled	0.0002399830907287658
HTRA2.rescaled	0.00023991511173290548
MMP11.rescaled	0.0002399073168738629
GMFG.rescaled	0.0002398907824372324
PHLPP2.rescaled	-0.0002398431500908269
NEBL.rescaled	-0.0002398391707512286
SPDYE3.rescaled	-0.0002397551467018543
CREB3L3.rescaled	0.0002396732942678874
TLL1.rescaled	-0.00023964847996002799
NBPF10.rescaled	-0.00023957205086794393
DUSP1.rescaled	-0.0002395515159912194
WNK2.rescaled	-0.00023955071055417992
TEKT4.rescaled	-0.00023953474158483687
FAM50A.rescaled	0.00023952078324504132
CCNG1.rescaled	-0.00023951990622751002
UNKL.rescaled	-0.0002395013043473203
POMT1.rescaled	-0.00023942218318246107
TRAM1L1.rescaled	-0.00023941687084723867
MAPK8IP1.rescaled	-0.00023935384663930235
PPP1R1A.rescaled	-0.00023929455196601215
CDKL2.rescaled	-0.00023928078667996995
KCNB1.rescaled	-0.00023917529896704115
ACOT7.rescaled	0.00023913942476389564
ANP32B.rescaled	0.00023911920095652883
IL7R.rescaled	0.000239109116861237
ALLC.rescaled	-0.00023910655369222458
ALG10B.rescaled	-0.00023909991799703873
GPR3.rescaled	0.00023909331075772384
RHCG.rescaled	0.00023902134775099118
TMEM132A.rescaled	0.00023896617418117696
ASB8.rescaled	-0.00023886660185894665
OFD1.rescaled	-0.00023884160961165873
TTC13.rescaled	0.00023882138956911884
CORO6.rescaled	-0.00023881574464125406
CASZ1.rescaled	-0.0002388044528140127
ZNF619.rescaled	-0.0002387815825795776
CFI.rescaled	-0.0002387045702358111
PTGR1.rescaled	-0.0002386944503502545
HS3ST3B1.rescaled	0.00023859494593098335
C11orf21.rescaled	0.00023859353900686708
EP400.rescaled	-0.00023857107066228988
RSBN1.rescaled	-0.00023856420741735838
TERT.rescaled	0.00023853798460519133
ZNF18.rescaled	-0.00023853293292891594
PDXP.rescaled	0.00023849537931229427
SLC16A14.rescaled	-0.00023834045034152744
BCL2L2.rescaled	-0.00023831162898733932
KMO.rescaled	0.00023827372873957782
CAMKK1.rescaled	-0.00023826986442931948
SAA2.rescaled	-0.0002381715611644093
PPARG.rescaled	-0.00023813679668760693
VGF.rescaled	0.0002380976957096821
TRIM45.rescaled	-0.0002380890927333176
SEMA4B.rescaled	-0.00023800051568082512
ZNF836.rescaled	-0.00023791442983983786
RSL24D1.rescaled	-0.0002379060723471338
C2orf88.rescaled	-0.00023788621105604228
STK4.rescaled	0.0002378792257620538
RTN4.rescaled	-0.0002378614207355858
FUZ.rescaled	-0.0002378304178688713
CBR1.rescaled	0.0002378167944133815
UNC5CL.rescaled	-0.00023780815246273888
GATA2.rescaled	-0.0002377452248177398
CLCF1.rescaled	-0.00023768581363521634
SLC38A1.rescaled	-0.0002376488711981594
CLCN3.rescaled	-0.00023764862398373293
TNFSF15.rescaled	0.00023764827130497222
HOXB1.rescaled	-0.00023755562937938097
MTCH2.rescaled	0.00023753845920863688
SRGAP2.rescaled	0.00023750229129080618
NRG2.rescaled	-0.00023749340490245163
B3GNT9.rescaled	-0.00023744473441984562
CTNNA3.rescaled	-0.00023740457945639075
MRPL13.rescaled	0.0002374013980449404
CD180.rescaled	0.00023737920389578946
FNDC5.rescaled	-0.00023735726712714763
ZSCAN12.rescaled	-0.0002373522840069198
SSR4.rescaled	0.00023731484149989106
P2RX4.rescaled	-0.00023730527586774417
C1orf158.rescaled	-0.0002372934669356074
DNMT3A.rescaled	0.00023728219000954405
IRF8.rescaled	0.0002372750568531238
ATP8B2.rescaled	-0.00023727073119908688
LRP5L.rescaled	-0.0002372618872966768
DUSP6.rescaled	-0.00023719092860287542
MTMR7.rescaled	-0.00023716668874805013
POMC.rescaled	0.00023715561881367092
NDUFB9.rescaled	0.00023713703951033224
DBNDD2.rescaled	-0.00023704654409432827
ZNF688.rescaled	-0.00023702859096751366
KIT.rescaled	-0.0002369952462261394
FRMD6.rescaled	-0.0002368776863514177
ZFP37.rescaled	-0.00023682246054752482
SAMD3.rescaled	0.00023680733063541028
RFC1.rescaled	-0.00023679844683425043
KCNE3.rescaled	0.0002367686158133534
APOBR.rescaled	0.00023675081626109366
MKX.rescaled	-0.00023672589672349263
ZBED6.rescaled	-0.0002366848483392652
TRIM63.rescaled	-0.00023666897096537472
MAP3K6.rescaled	-0.00023662213175320825
NACC1.rescaled	0.00023657704798748255
LRP1.rescaled	-0.00023655208226713823
TMEM183A.rescaled	0.00023655002573361115
ZNF124.rescaled	0.0002365417722364465
TALDO1.rescaled	0.00023653476533497025
SOX18.rescaled	-0.0002365343231745499
RAPGEF5.rescaled	-0.00023650615349531868
FOXI1.rescaled	-0.00023649871286952662
ZNF610.rescaled	-0.00023645992860596524
ARHGAP12.rescaled	-0.00023644756897301931
ZNF704.rescaled	-0.00023638855408713278
RAB38.rescaled	-0.00023636352181538584
DHRS7.rescaled	-0.00023631974836722436
ANAPC16.rescaled	-0.00023630273888094916
MEIS1.rescaled	-0.00023629865431389424
CD46.rescaled	-0.00023619813786633585
DDX49.rescaled	0.00023612538671107016
GGT7.rescaled	-0.00023610898611711378
SERGEF.rescaled	-0.0002360581638661703
HOXC12.rescaled	0.000235945018050572
CLDN20.rescaled	-0.0002359213460628886
AGAP5.rescaled	-0.00023592037185241247
DZANK1.rescaled	-0.00023591851765985633
SPTLC3.rescaled	-0.00023590815703789016
ZNF470.rescaled	-0.0002358812589194363
AP4S1.rescaled	-0.00023583991883619705
STX1B.rescaled	-0.00023576117632666748
AMTN.rescaled	0.00023575300395778197
EAPP.rescaled	-0.000235717369617266
PEG3.rescaled	-0.0002356795126268803
PLEKHG5.rescaled	-0.00023567886098155955
TNFRSF1B.rescaled	0.00023558052713423496
SLC38A2.rescaled	-0.00023556469593303156
PLXNB1.rescaled	-0.00023555104019016591
NUBPL.rescaled	-0.0002355300278316341
CTDSPL.rescaled	-0.0002355249656706777
PROSER1.rescaled	0.00023546525520977692
RANBP1.rescaled	0.0002354637348144599
RASL11B.rescaled	-0.0002353865682827051
SAMD9.rescaled	0.0002353249964919791
HAPLN2.rescaled	-0.00023531048286332302
SAV1.rescaled	-0.0002353090491087336
MPDU1.rescaled	-0.00023528217319694408
TET3.rescaled	0.0002352803009016191
TBC1D14.rescaled	-0.00023516633144153313
CHPT1.rescaled	-0.00023513835290904018
TMEM70.rescaled	0.00023512057758990156
PCDHB16.rescaled	-0.0002351131806544861
TOX4.rescaled	-0.00023511113824465152
BCAP29.rescaled	-0.00023508861090816888
CCDC39.rescaled	-0.0002349952851595726
TCEAL2.rescaled	-0.00023493632107293914
TCOF1.rescaled	0.00023493343442475176
AKR7A2.rescaled	-0.0002349231469584765
CISD1.rescaled	0.0002349230000342798
FZD3.rescaled	-0.0002349169079870095
SUSD4.rescaled	-0.0002348724497461878
BEND3.rescaled	0.00023482650577078223
DEAF1.rescaled	-0.0002348234365777046
CCDC86.rescaled	0.0002347409729476479
BCOR.rescaled	-0.00023472462878380184
LRRC8A.rescaled	-0.00023468610837082003
TCP1.rescaled	0.00023465913521801042
CCDC122.rescaled	-0.00023448308369831977
GSTO1.rescaled	0.00023448033215110387
POLR2J2.rescaled	-0.0002344629317073255
CST2.rescaled	-0.00023439544355639453
ZFYVE16.rescaled	-0.00023433231520823396
CXorf65.rescaled	0.0002343311026655192
NOP58.rescaled	0.00023429779606794402
FBXO25.rescaled	-0.00023419114248605423
LPCAT3.rescaled	-0.00023414069178412633
DCLK3.rescaled	-0.00023412092574053592
HAMP.rescaled	0.00023411053662830786
HDAC4.rescaled	-0.00023395022801647516
PURA.rescaled	-0.00023392315579777033
DKK2.rescaled	-0.00023392306866349942
PDPK1.rescaled	-0.00023391239037579735
NPC1L1.rescaled	-0.00023385121313918185
GLUL.rescaled	-0.0002338248125560789
UBE2O.rescaled	0.00023382397962632453
PSD.rescaled	-0.0002338029883758737
PI4KA.rescaled	-0.0002337092852839599
MOK.rescaled	-0.00023365626933517767
NTNG2.rescaled	0.0002336453477543672
CYP19A1.rescaled	-0.00023362677246362452
CCDC28A.rescaled	-0.00023355158586467977
CYP2C8.rescaled	-0.00023351414461996963
FSTL3.rescaled	-0.0002335081586825603
PTK6.rescaled	-0.00023350796354062306
SHISA4.rescaled	-0.00023349802425202872
ARVCF.rescaled	-0.0002334979764857342
BRIP1.rescaled	0.00023345583071579447
FBXO21.rescaled	-0.0002334227240488426
ANK3.rescaled	-0.0002334152365809844
CRK.rescaled	-0.00023339037116334657
EDARADD.rescaled	-0.00023337894313752016
MYCN.rescaled	0.00023336604069601987
ADAMTS1.rescaled	-0.00023332293600221004
SEC61A1.rescaled	0.0002333159754070203
BCL2L13.rescaled	-0.0002332404765503875
MRPL14.rescaled	0.0002331955593050494
IL1R1.rescaled	-0.00023312759327180358
KLHL4.rescaled	-0.00023311319775440686
ODF3L1.rescaled	-0.00023309723170132944
LYAR.rescaled	0.0002330953390908864
FGFR3.rescaled	-0.0002330730333692235
SPNS2.rescaled	-0.0002330202460127066
AP2S1.rescaled	0.00023301073819825499
OSBPL5.rescaled	-0.0002329800504402798
LRRC8E.rescaled	-0.00023291879521330084
LPAR1.rescaled	-0.00023290526306300619
RBPMS.rescaled	-0.00023290511086803773
SHANK2.rescaled	-0.00023276546749583332
AMN1.rescaled	-0.00023271021112373803
SPAG17.rescaled	-0.0002326891137936326
CBX5.rescaled	-0.0002326506011195433
C8orf58.rescaled	-0.00023265028061229362
CCDC7.rescaled	-0.00023259374987922104
FBXW8.rescaled	-0.00023258936074692152
FLNB.rescaled	-0.00023255438173975393
SELENBP1.rescaled	-0.00023254753925337467
MLYCD.rescaled	-0.0002325217343985914
DCTN1.rescaled	-0.00023244579096523451
PUM1.rescaled	-0.0002324310335049685
PFN4.rescaled	-0.00023241473302764508
SAT2.rescaled	-0.00023228298585441782
ACADS.rescaled	-0.00023225153835395467
RASIP1.rescaled	-0.00023222069452467193
ATP1B3.rescaled	0.00023221385831249627
CLEC4F.rescaled	-0.00023218420571300376
PIGZ.rescaled	-0.00023214009833312163
RPL41.rescaled	-0.0002320963707074223
MOB1B.rescaled	-0.00023208602525227152
FLYWCH1.rescaled	-0.000232052912009155
LRRC73.rescaled	-0.00023202229282583335
IMP4.rescaled	0.00023199499445267606
PCBP2.rescaled	-0.000231926127818661
BET1L.rescaled	-0.00023188619070735455
TNKS1BP1.rescaled	-0.0002318041791663413
STH.rescaled	-0.00023178826919182825
ACTG2.rescaled	-0.00023177565222910212
ALMS1.rescaled	-0.00023176320142095035
LRIT3.rescaled	-0.00023166339761926722
SLC9A3R2.rescaled	-0.0002316591891669371
LILRA4.rescaled	0.00023163930272541958
PATL2.rescaled	0.00023158890225683754
ZNF706.rescaled	0.0002315673071874738
EIF4E2.rescaled	0.0002315396421340997
ICAM4.rescaled	0.0002315231632593154
MAP7.rescaled	-0.00023151185623956859
STARD10.rescaled	-0.00023150973965082965
EML5.rescaled	-0.00023147507180715416
MS4A6A.rescaled	0.00023147288796817117
TANC1.rescaled	-0.0002313977062135299
CPSF3.rescaled	0.00023139123014219996
ZFHX3.rescaled	-0.00023133323363947516
MRPS14.rescaled	-0.00023130824813341808
PTPRZ1.rescaled	-0.00023129660569673534
JUND.rescaled	-0.00023128475264768233
HBB.rescaled	-0.00023126769632228177
ELP3.rescaled	-0.00023122040616074
FOXN2.rescaled	0.00023119637299719072
SNCAIP.rescaled	-0.00023110210036150704
FAS.rescaled	0.00023108862342160886
FLRT3.rescaled	-0.00023101366616115742
LNX2.rescaled	-0.00023096594337160132
GPC1.rescaled	-0.0002308473638980706
TNFRSF6B.rescaled	0.0002308265265314767
TNFSF8.rescaled	0.0002308111678860362
KBTBD8.rescaled	0.00023080667610331874
SPOPL.rescaled	-0.00023065109260215388
DUSP19.rescaled	-0.0002306208354439282
CCT6B.rescaled	-0.00023057865561972024
TMPRSS2.rescaled	-0.00023056856340086633
KREMEN1.rescaled	-0.00023055059234093313
INO80D.rescaled	-0.00023053958319190366
ORC2.rescaled	-0.00023045924051695523
CTF1.rescaled	-0.000230431176981632
C6orf141.rescaled	-0.00023036612911650646
PYGO1.rescaled	-0.0002303120168832952
CTRL.rescaled	0.00023021051820727164
LDHD.rescaled	-0.00023020283195347336
GDPD1.rescaled	-0.0002302019163436854
TSPAN15.rescaled	-0.0002301987591186277
WBP2NL.rescaled	-0.00023018462209549434
MAP3K4.rescaled	-0.0002301497306264884
FBXO39.rescaled	-0.00023010572624133774
HP.rescaled	-0.00023001195036843636
HGF.rescaled	-0.00022999283464490193
SLMAP.rescaled	-0.00022997228461394277
ARMC9.rescaled	-0.00022994056291820845
DLL3.rescaled	0.0002299303993371244
TBX19.rescaled	0.0002299298091988693
ZNF789.rescaled	-0.0002299143878346438
AASDH.rescaled	-0.00022988255560110976
CMKLR1.rescaled	0.00022987522959611213
ZFAND4.rescaled	-0.00022978587188711658
HYDIN.rescaled	-0.00022977676761357915
NDUFAF1.rescaled	-0.00022971055299821481
KLRC1.rescaled	0.0002296869448668751
ANKFN1.rescaled	-0.00022967887036320474
APOL5.rescaled	-0.00022966209505373756
PAN2.rescaled	-0.00022961725635037102
SEMA6B.rescaled	-0.00022956733877094776
NEUROG2.rescaled	-0.00022956087220541924
ANAPC4.rescaled	-0.00022952071289589633
KIAA1217.rescaled	-0.0002294351561817947
NHLRC2.rescaled	-0.0002293979837456101
ZNF211.rescaled	-0.00022918172810656884
C12orf56.rescaled	0.0002291430373606168
CTSH.rescaled	0.00022912786232095558
MB.rescaled	-0.00022911265661294719
PTPRA.rescaled	-0.00022909912043819124
THBD.rescaled	-0.00022907293784911651
GUK1.rescaled	0.00022906408049706346
LYRM2.rescaled	-0.00022901824058143246
METTL14.rescaled	-0.00022901574231138792
DPH1.rescaled	-0.00022898127447524996
TREH.rescaled	-0.00022897713560719496
SKP1.rescaled	-0.00022895913953756123
RHBDF1.rescaled	-0.00022894631110725557
SPON1.rescaled	-0.0002289283724869189
DBF4.rescaled	0.00022889174332344452
ALDH5A1.rescaled	-0.0002288458383488461
KIFC3.rescaled	0.00022883202574718725
LRRN4.rescaled	0.0002287262164153825
SCAF11.rescaled	-0.00022868096039871307
NANOG.rescaled	-0.0002286711894896127
PLEKHA7.rescaled	-0.00022866258975695283
HPRT1.rescaled	0.0002286011534638887
NEFL.rescaled	-0.0002285753118216239
RHBDL2.rescaled	0.00022856871118935097
BSPRY.rescaled	-0.0002285647386879852
TESC.rescaled	-0.00022842606698757046
SRP14.rescaled	-0.00022838678154262943
UGCG.rescaled	-0.00022834982354822298
ACSM5.rescaled	-0.0002283491125640173
MTX3.rescaled	-0.0002283219366658064
GOLPH3L.rescaled	-0.000228286432369799
CYP2B6.rescaled	-0.00022822047235854925
RAD21.rescaled	0.00022820500542803488
IGFL2.rescaled	0.00022820456439600945
PABPC4.rescaled	0.00022818287198098257
TJP1.rescaled	-0.00022817440747952358
NDUFAB1.rescaled	0.00022817341430188463
RBM27.rescaled	-0.0002281055396766385
LIMK1.rescaled	0.000228104591948673
TLN2.rescaled	-0.00022810038517025503
FAM43A.rescaled	-0.00022809011536722325
R3HDM2.rescaled	-0.00022808125274232077
RPL22L1.rescaled	0.0002280612246821751
MCCC1.rescaled	0.0002280490681773799
SLC17A5.rescaled	-0.00022804220582473412
SCGB2A1.rescaled	-0.00022800810187824619
KCNK2.rescaled	-0.00022800174162301138
C5orf34.rescaled	0.00022797527215762077
ACP2.rescaled	0.0002278944729317925
ASB14.rescaled	-0.00022784263113477394
CSNK1G3.rescaled	-0.0002278394759818351
WFDC6.rescaled	-0.000227816543817528
PSMC3IP.rescaled	0.00022771284037936476
GINS2.rescaled	0.000227708482328597
ZADH2.rescaled	-0.0002276934028533174
CEP128.rescaled	0.00022761513007875167
RSU1.rescaled	0.0002275346799874758
TDRD6.rescaled	0.00022744601933945107
TNFRSF8.rescaled	0.00022742500338340782
ATL1.rescaled	-0.00022741346414379513
LRRC4C.rescaled	-0.00022733122869586622
CIB3.rescaled	-0.00022727591857126244
FAM184B.rescaled	-0.00022727196723337648
REV1.rescaled	-0.00022726064949540227
MIA.rescaled	-0.0002272444335402552
ISCU.rescaled	-0.0002270648433087195
RPP25.rescaled	0.00022704838268012144
RAB20.rescaled	0.00022703202910286788
ZNF597.rescaled	-0.00022702832804136964
NKAPL.rescaled	-0.00022699358403883808
PKD2L1.rescaled	0.00022698527656355065
DSC2.rescaled	0.00022696312761347586
NFAT5.rescaled	-0.00022693629926746263
ASAP1.rescaled	0.0002269346381819452
PCCA.rescaled	-0.00022690519376320734
SLC25A33.rescaled	0.000226857581190142
RSPH4A.rescaled	-0.0002268268652345676
EPHA10.rescaled	-0.00022681281629460625
SMYD2.rescaled	0.0002268026480699802
WARS2.rescaled	-0.00022675940409543375
DVL2.rescaled	-0.00022674763252918023
PARP10.rescaled	0.00022672662585547369
EDEM2.rescaled	0.00022666607678244102
P2RY12.rescaled	-0.00022651623621874523
FMN2.rescaled	-0.00022644365917084947
LRRC61.rescaled	0.00022643248077513882
XXYLT1.rescaled	0.00022640537409528405
TCEAL6.rescaled	-0.00022639174137964482
SERPINH1.rescaled	0.00022638041498819378
CAP1.rescaled	0.000226345538191519
RAD17.rescaled	-0.00022628588539106662
ZBTB49.rescaled	-0.00022618690228465242
MT1M.rescaled	-0.00022613169635671564
CRISPLD2.rescaled	-0.0002261256785246501
RRH.rescaled	-0.00022612025754489457
CARD16.rescaled	0.00022610679517476483
SH2B1.rescaled	-0.00022610118816874391
HPS4.rescaled	-0.00022609878343903016
SLC19A1.rescaled	0.00022609795997189885
PSMC3.rescaled	0.0002260660158424587
FBXL5.rescaled	-0.00022605054612005827
PC.rescaled	-0.0002260385039803313
MBLAC2.rescaled	-0.00022603507355029585
LRRC23.rescaled	-0.0002259434451803329
CEBPE.rescaled	0.00022592894345933054
GLDN.rescaled	-0.00022591613963016455
FRA10AC1.rescaled	-0.00022578676075585058
MLLT3.rescaled	-0.00022577059666797558
WDR73.rescaled	-0.00022568655117830602
TNKS.rescaled	-0.00022565744811622884
TRIM36.rescaled	-0.0002256459150990185
ACTL6A.rescaled	0.00022563976840952595
C1orf194.rescaled	-0.0002256072658145583
LMO4.rescaled	0.0002255672944064015
POLDIP3.rescaled	-0.00022552581991322257
RAET1E.rescaled	-0.0002255116211417234
KY.rescaled	-0.00022551016270032394
C19orf25.rescaled	-0.00022541286390560415
IKZF1.rescaled	0.00022537120303128678
TRIM59.rescaled	0.00022534060573880648
DPP8.rescaled	-0.00022530117466782427
IFT74.rescaled	-0.00022529566701130774
CGRRF1.rescaled	-0.00022518106257194068
PSMA3.rescaled	0.0002251584164039182
LRRC71.rescaled	-0.00022515572998434573
DUS1L.rescaled	0.00022514921329857965
SRGAP1.rescaled	-0.00022512714367856342
ARMCX2.rescaled	-0.00022511160943423475
PROM2.rescaled	-0.0002250961471594608
THNSL2.rescaled	-0.00022507443620864304
LRP4.rescaled	-0.00022503484939913888
ELOVL1.rescaled	0.000225033106217018
UBE3B.rescaled	-0.00022499662918538962
EMP2.rescaled	-0.0002249733680543736
LY6E.rescaled	0.00022496338000561636
CCL2.rescaled	0.0002249405641711884
ITGAM.rescaled	0.00022492712415788613
ARID2.rescaled	-0.0002249003042394896
ZNF629.rescaled	-0.0002248856440934616
ZNF84.rescaled	-0.00022485684579454232
NUDT18.rescaled	-0.00022478642320383275
HIC1.rescaled	-0.0002247455378077705
TET1.rescaled	-0.0002247232483268466
ACOXL.rescaled	0.0002247062997600351
PLEKHH3.rescaled	-0.00022469640102898994
TPT1.rescaled	-0.00022469023749202287
SLC2A1.rescaled	0.00022458784985715977
CFP.rescaled	-0.0002245123321862264
TGFB1I1.rescaled	-0.00022441746936309071
SH3BP4.rescaled	-0.00022436664641902206
PLCD4.rescaled	-0.00022433723813884956
AP1M1.rescaled	0.000224279282194323
TMEM65.rescaled	0.00022425112880588343
TRPA1.rescaled	0.00022422244420812926
PPM1A.rescaled	-0.00022420441698280572
SLC36A4.rescaled	0.0002241958700575854
MAP2K5.rescaled	-0.00022411437985360598
ZNF620.rescaled	-0.00022410426681297035
PVR.rescaled	0.00022408724445661837
TOR3A.rescaled	0.0002240762745909765
SLC25A32.rescaled	0.00022401347782451933
NES.rescaled	-0.00022396536930767644
DIAPH1.rescaled	0.00022395990720401292
COL11A2.rescaled	0.00022395529277704465
ADM.rescaled	0.00022395087581765326
DTX3L.rescaled	0.0002239220743546809
SAE1.rescaled	0.00022391270969796087
RAMP3.rescaled	-0.0002238948748751605
TRIL.rescaled	-0.00022388899099605805
RRP1B.rescaled	0.0002238713483421729
KPNA3.rescaled	0.0002237785402662617
CALN1.rescaled	-0.00022377654411959936
DDA1.rescaled	0.00022371634686279418
HAUS4.rescaled	-0.00022369036425118493
KCTD2.rescaled	-0.000223637528250031
TMEFF1.rescaled	0.00022362174057887575
PSMB1.rescaled	0.0002236031055847637
COL23A1.rescaled	-0.0002235799338204202
SCARA3.rescaled	-0.00022351960490184683
FCHO2.rescaled	-0.00022349794476644885
NIP7.rescaled	0.000223471013230593
PPAN.rescaled	0.0002234682507077862
ANGPTL5.rescaled	-0.00022341132498293978
OCLN.rescaled	-0.00022336322344126535
IL10RB.rescaled	0.0002233193557866374
MAN2B2.rescaled	-0.00022331192839115488
MED29.rescaled	-0.0002232978889675804
HAUS6.rescaled	0.00022328332359838508
HBA1.rescaled	-0.00022327335781253024
CNR1.rescaled	-0.0002232126313757773
LIPC.rescaled	0.00022319444446541002
RIN3.rescaled	0.00022317268295104088
TGFB2.rescaled	-0.00022316801790161423
RNASEH2B.rescaled	0.00022300546767731885
NPEPPS.rescaled	-0.00022300015431882605
TEKT1.rescaled	-0.00022299393492023736
ACOT11.rescaled	0.00022297958780318118
FAM120A.rescaled	-0.0002229438969370346
GLT8D2.rescaled	-0.00022290287367901686
BTF3L4.rescaled	0.00022287442340965596
CALCRL.rescaled	-0.00022287366213260537
AKAP11.rescaled	-0.00022285268828906753
KIF25.rescaled	0.00022284082356523936
PRRG2.rescaled	-0.00022271661932295785
HTT.rescaled	-0.00022267169912200318
SCNN1B.rescaled	-0.00022265545022954718
SPHK1.rescaled	0.00022263192514587263
HBA2.rescaled	-0.00022263101535042638
FRK.rescaled	-0.00022260211956350796
SIRPA.rescaled	0.00022256114253232752
ADAP2.rescaled	0.00022253448323634567
SENP6.rescaled	-0.00022251304437191717
ITSN1.rescaled	-0.00022248561725328703
CHTF18.rescaled	0.00022244319825131783
ZNF189.rescaled	-0.0002224412341184912
ACTG1.rescaled	0.00022239900366996578
RING1.rescaled	-0.00022238179743861597
NRK.rescaled	-0.000222341625761281
EPHB4.rescaled	-0.00022233692803576473
CEP44.rescaled	-0.00022232065685018356
BTN2A2.rescaled	0.0002223155591881536
TPSAB1.rescaled	-0.00022230055689106073
FBXL3.rescaled	-0.00022228107028905976
CBWD2.rescaled	-0.00022225572276017916
C11orf45.rescaled	0.00022225334183757065
GIPC3.rescaled	-0.00022224753619943575
FKBP15.rescaled	0.0002222270893946665
LAMTOR3.rescaled	-0.0002222092979781849
SLC10A5.rescaled	-0.00022216390296691312
LACTB.rescaled	0.00022215361591717227
STXBP5L.rescaled	0.0002221090088090329
CIITA.rescaled	0.00022205288262541046
IQCA1.rescaled	-0.00022202948199589467
WNT11.rescaled	-0.00022201398964957398
DLL1.rescaled	-0.00022194771352707259
MED30.rescaled	0.00022186691358653453
ZNF732.rescaled	0.00022178352553382262
PATL1.rescaled	0.00022178097946757422
NRBP1.rescaled	0.00022176356287606367
HSD17B4.rescaled	-0.00022159883366401354
PHEX.rescaled	0.00022159666847603173
EPB41L5.rescaled	-0.00022156552373122357
CNTFR.rescaled	-0.0002215616468937182
MANSC1.rescaled	-0.00022155753608430243
ECHDC2.rescaled	-0.00022150811198431842
BCAR3.rescaled	-0.0002215011606826282
ZBTB38.rescaled	-0.0002214557063189034
HELB.rescaled	0.00022139893190357228
BHLHE40.rescaled	-0.00022139039233447312
SLC25A16.rescaled	-0.00022138126500524305
INPP1.rescaled	-0.00022126653205558486
CAPZA1.rescaled	0.00022126153171598043
MMP13.rescaled	0.0002212281523049743
RCAN2.rescaled	-0.00022119566672742342
UBL3.rescaled	-0.00022118646849898026
SETDB2.rescaled	-0.00022116897244571797
EFR3B.rescaled	-0.0002211400381968054
RAB3C.rescaled	-0.00022113690916282576
C14orf178.rescaled	-0.0002210405004106692
IP6K1.rescaled	-0.00022096123145443766
PLXNA4.rescaled	-0.00022095808699858528
TDG.rescaled	0.0002209511329799651
COL28A1.rescaled	-0.00022092056322073285
FAAH2.rescaled	-0.000220902918553116
B3GNTL1.rescaled	0.00022089741025058446
TEAD4.rescaled	0.00022085610645451086
PGAM5.rescaled	0.0002207762632400203
TMEM231.rescaled	-0.0002207094718686562
ZFP28.rescaled	-0.00022069183727936503
DMXL2.rescaled	0.0002206844233106917
PRPH2.rescaled	-0.00022065881427158661
CHST2.rescaled	0.0002206562111024809
OTUD6B.rescaled	0.00022055093371416815
CNTN4.rescaled	-0.00022054762484611729
NRP2.rescaled	0.00022051738155587505
SIX3.rescaled	0.00022045596651202283
MYL10.rescaled	-0.00022037361826742318
FOXD3.rescaled	0.00022030756626171383
FADS1.rescaled	0.00022030518993330111
TLK1.rescaled	-0.0002202979989591845
TNRC6A.rescaled	-0.00022023873776597753
NFKBIB.rescaled	0.00022020376628824613
MEFV.rescaled	0.00022016066920121862
YWHAG.rescaled	0.00022011561502223965
PSMA1.rescaled	0.00022004139391499676
HARBI1.rescaled	0.00022002093243281805
CDC37L1.rescaled	-0.00022000751910482432
SCAI.rescaled	-0.00022000363498438455
ABHD14A.rescaled	-0.00021995378458035812
TBRG1.rescaled	-0.00021988097738540163
MMAA.rescaled	-0.00021986746962737304
IL17C.rescaled	0.00021983743972538579
P2RX7.rescaled	0.00021981850190360964
BLCAP.rescaled	-0.00021979592149094096
PKIG.rescaled	-0.00021977625355364453
MNAT1.rescaled	-0.00021974827384610367
EFCAB2.rescaled	-0.00021965685957752056
GSTCD.rescaled	-0.0002196451178521401
C5orf24.rescaled	-0.00021962015121203333
SARM1.rescaled	-0.00021957073704951676
LMBRD1.rescaled	-0.00021955933593992104
AGFG2.rescaled	-0.00021955442961038465
QRFPR.rescaled	-0.00021955187794461074
WASF2.rescaled	-0.00021948921433998463
SNRPB2.rescaled	0.0002194890899459726
CDHR4.rescaled	-0.0002194822505120144
AP2M1.rescaled	0.00021935810227821396
METTL7B.rescaled	0.00021935245182835337
ASAH1.rescaled	-0.000219332230720429
CENPJ.rescaled	0.0002193268201458386
GRAMD1B.rescaled	0.00021926652219668075
ADAMTS13.rescaled	-0.0002192259050656041
AP1S2.rescaled	0.00021919668209052009
MZT1.rescaled	0.00021918321381293
NME7.rescaled	-0.00021917643188987525
