	ALE Value
PNISR.rescaled	7.3170914e-10
TUBGCP3.rescaled	7.3140805e-10
PARP15.rescaled	7.3127654e-10
TRAPPC6A.rescaled	7.3125456e-10
PEF1.rescaled	7.311499e-10
DNAJC15.rescaled	7.305503e-10
INSC.rescaled	7.304451e-10
EMP3.rescaled	7.303351e-10
ABCB10.rescaled	7.2924716e-10
NLRC4.rescaled	7.290025e-10
PROS1.rescaled	7.289648e-10
P2RX3.rescaled	7.2842293e-10
FAM180A.rescaled	7.2790596e-10
PPP3CB.rescaled	7.277046e-10
UBAP1L.rescaled	7.2738127e-10
TDP1.rescaled	7.2714057e-10
TSPAN31.rescaled	7.2668127e-10
LLPH.rescaled	7.2652523e-10
HEATR5A.rescaled	7.2651846e-10
COX10.rescaled	7.263017e-10
CCNY.rescaled	7.261328e-10
ZBED5.rescaled	7.2605644e-10
NPR2.rescaled	7.2554396e-10
KCNA6.rescaled	7.254562e-10
TMPRSS11B.rescaled	7.2508755e-10
PCDH11X.rescaled	7.247733e-10
PUM1.rescaled	7.241554e-10
ST6GALNAC3.rescaled	7.240956e-10
GBX2.rescaled	7.2397155e-10
TRIM54.rescaled	7.2390555e-10
NDUFB2.rescaled	7.2375894e-10
BIN1.rescaled	7.2328776e-10
DHX36.rescaled	7.231703e-10
FUT4.rescaled	7.2300355e-10
ZNF720.rescaled	7.2267253e-10
HSD3B2.rescaled	7.222802e-10
ERMAP.rescaled	7.2199596e-10
BST1.rescaled	7.2183653e-10
RBBP5.rescaled	7.218005e-10
PMEPA1.rescaled	7.217898e-10
EXD2.rescaled	7.2141026e-10
MED28.rescaled	7.2118556e-10
PYGB.rescaled	7.211785e-10
PPP6R1.rescaled	7.2098527e-10
OTUD7B.rescaled	7.207423e-10
C10orf105.rescaled	7.2073714e-10
PABPC4L.rescaled	7.2046447e-10
METTL18.rescaled	7.202646e-10
ARL8B.rescaled	7.201458e-10
ATXN2L.rescaled	7.200754e-10
ASB2.rescaled	7.1999684e-10
GLIPR1.rescaled	7.1995393e-10
SNX5.rescaled	7.1982437e-10
FHL3.rescaled	7.197741e-10
UBL3.rescaled	7.194859e-10
ANTXR1.rescaled	7.1941053e-10
ZNF420.rescaled	7.1914225e-10
MRPS5.rescaled	7.1905953e-10
DCTN3.rescaled	7.1903383e-10
MRGPRX2.rescaled	7.178742e-10
EFCAB11.rescaled	7.1745626e-10
TTC17.rescaled	7.17358e-10
LGALS1.rescaled	7.172152e-10
FBXL17.rescaled	7.1715717e-10
TMEM170A.rescaled	7.1696016e-10
ETS1.rescaled	7.1669026e-10
BGN.rescaled	7.163701e-10
TULP2.rescaled	7.163422e-10
PPFIBP1.rescaled	7.16221e-10
DOCK11.rescaled	7.161383e-10
TACO1.rescaled	7.160627e-10
ZNF12.rescaled	7.15979e-10
CORO1A.rescaled	7.159084e-10
MSC.rescaled	7.1588124e-10
MRPL42.rescaled	7.1574674e-10
PDIK1L.rescaled	7.1570605e-10
TCN2.rescaled	7.155579e-10
DOCK1.rescaled	7.155549e-10
SMC1A.rescaled	7.151755e-10
SLC36A3.rescaled	7.150438e-10
SLC9A9.rescaled	7.1498285e-10
ZNF568.rescaled	7.149643e-10
RNF115.rescaled	7.1492945e-10
HBG2.rescaled	7.145093e-10
PGM1.rescaled	7.144751e-10
PPP1R32.rescaled	7.140081e-10
LOXHD1.rescaled	7.136026e-10
ERC1.rescaled	7.1347084e-10
USP11.rescaled	7.1317885e-10
ATP6V1G1.rescaled	7.128403e-10
ASB11.rescaled	7.127412e-10
ALX1.rescaled	7.1240663e-10
OXSR1.rescaled	7.123435e-10
ITM2A.rescaled	7.122065e-10
ZGPAT.rescaled	7.1218903e-10
DCLK2.rescaled	7.1164097e-10
MYBPHL.rescaled	7.111351e-10
BEST3.rescaled	7.1074974e-10
MPV17.rescaled	7.107261e-10
IAPP.rescaled	7.105902e-10
DNAJA2.rescaled	7.103332e-10
ARHGEF40.rescaled	7.100906e-10
SCAND1.rescaled	7.100466e-10
POLM.rescaled	7.099038e-10
SUMF1.rescaled	7.0938566e-10
IQSEC3.rescaled	7.0936074e-10
PPP4R2.rescaled	7.092801e-10
C12orf71.rescaled	7.0924877e-10
MORC4.rescaled	7.091329e-10
POGZ.rescaled	7.0852996e-10
FAM136A.rescaled	7.080691e-10
EBF1.rescaled	7.080637e-10
PCDHGA11.rescaled	7.0795647e-10
RAG1.rescaled	7.0780626e-10
LSM14B.rescaled	7.0730727e-10
CLEC2B.rescaled	7.070495e-10
SNX6.rescaled	7.0698875e-10
MIP.rescaled	7.067082e-10
CPLX1.rescaled	7.062545e-10
QKI.rescaled	7.048893e-10
LMBRD2.rescaled	7.047322e-10
VPS72.rescaled	7.046988e-10
AIM2.rescaled	7.0452943e-10
RRAGB.rescaled	7.043505e-10
ARPC2.rescaled	7.043466e-10
SCLT1.rescaled	7.0393424e-10
GPR83.rescaled	7.037483e-10
BSDC1.rescaled	7.0324135e-10
LTN1.rescaled	7.0304557e-10
BBS12.rescaled	7.0303685e-10
JAM2.rescaled	7.029909e-10
RAD51B.rescaled	7.025958e-10
TMEM97.rescaled	7.022543e-10
AEBP1.rescaled	7.0220363e-10
C12orf42.rescaled	7.021373e-10
PARP2.rescaled	7.020321e-10
COMMD2.rescaled	7.016561e-10
C19orf12.rescaled	7.016159e-10
SHOX2.rescaled	7.008732e-10
DIP2B.rescaled	7.0049955e-10
SCAF4.rescaled	7.00265e-10
SLC4A2.rescaled	7.00112e-10
EXOC1.rescaled	7.0010897e-10
AKAP11.rescaled	6.997772e-10
KCTD16.rescaled	6.9971284e-10
CFTR.rescaled	6.9948125e-10
ZNF625.rescaled	6.9942546e-10
STT3B.rescaled	6.9933165e-10
TOP3B.rescaled	6.9931744e-10
C1orf35.rescaled	6.990577e-10
SH3BP1.rescaled	6.986167e-10
USH1C.rescaled	6.985443e-10
MAP4K1.rescaled	6.9851575e-10
NAT10.rescaled	6.984329e-10
LRP3.rescaled	6.982985e-10
UBTD2.rescaled	6.980684e-10
ZNF544.rescaled	6.9803274e-10
MAZ.rescaled	6.9734396e-10
ADA.rescaled	6.9657613e-10
ZC3H12D.rescaled	6.964922e-10
LAMA4.rescaled	6.9639744e-10
TBK1.rescaled	6.9631123e-10
GRSF1.rescaled	6.958608e-10
ZNF578.rescaled	6.9577033e-10
ZBTB2.rescaled	6.955363e-10
DAO.rescaled	6.9547673e-10
DDX19B.rescaled	6.9505224e-10
BCL2L2.rescaled	6.948678e-10
RUNX1T1.rescaled	6.9461115e-10
DPYS.rescaled	6.9430184e-10
GUCA1A.rescaled	6.942758e-10
TAF8.rescaled	6.940586e-10
TSPAN11.rescaled	6.9347295e-10
SLC25A36.rescaled	6.933428e-10
WDR26.rescaled	6.9322387e-10
MDGA1.rescaled	6.928221e-10
CIAPIN1.rescaled	6.9268385e-10
ZZEF1.rescaled	6.9249506e-10
CHST11.rescaled	6.924382e-10
EIF4E.rescaled	6.9179656e-10
PON2.rescaled	6.9079525e-10
BCAS2.rescaled	6.9078776e-10
FGD1.rescaled	6.9065953e-10
IFT27.rescaled	6.902335e-10
UPF3A.rescaled	6.901648e-10
SETD5.rescaled	6.897434e-10
SP4.rescaled	6.8970835e-10
TNKS1BP1.rescaled	6.896987e-10
TAOK1.rescaled	6.8905376e-10
SETD4.rescaled	6.890449e-10
RNF112.rescaled	6.8828404e-10
NXT2.rescaled	6.8818035e-10
MBNL2.rescaled	6.880764e-10
TOR1AIP1.rescaled	6.8807093e-10
GGTLC2.rescaled	6.8798056e-10
MYO7B.rescaled	6.8682743e-10
ZGLP1.rescaled	6.863876e-10
NCF1.rescaled	6.8602957e-10
SRCAP.rescaled	6.8598e-10
LAPTM5.rescaled	6.8549083e-10
TMEM128.rescaled	6.8547035e-10
GOSR1.rescaled	6.852252e-10
F8A3.rescaled	6.848769e-10
ARL6IP6.rescaled	6.8484485e-10
DDX11.rescaled	6.844983e-10
SOCS6.rescaled	6.8449235e-10
ZFYVE26.rescaled	6.84181e-10
FAM76B.rescaled	6.8312933e-10
FAM135A.rescaled	6.8264294e-10
ISLR.rescaled	6.82386e-10
ZMIZ2.rescaled	6.8237416e-10
RBBP9.rescaled	6.822282e-10
ANKRD7.rescaled	6.821093e-10
ZNF254.rescaled	6.8187417e-10
YES1.rescaled	6.8119893e-10
CMPK1.rescaled	6.809617e-10
PPHLN1.rescaled	6.808425e-10
ANKS4B.rescaled	6.8082523e-10
HIF1AN.rescaled	6.8072536e-10
TBX22.rescaled	6.804623e-10
FBXL3.rescaled	6.8007655e-10
PSMD4.rescaled	6.7963013e-10
CNOT6.rescaled	6.791861e-10
TRNT1.rescaled	6.7912836e-10
ZNF644.rescaled	6.7877165e-10
GNAQ.rescaled	6.7872197e-10
TEAD3.rescaled	6.786418e-10
DCDC2B.rescaled	6.781108e-10
CYP4A11.rescaled	6.7796874e-10
KDM5C.rescaled	6.7765465e-10
EIF6.rescaled	6.7727945e-10
ERCC6.rescaled	6.770509e-10
CLCN3.rescaled	6.7704925e-10
C20orf203.rescaled	6.7629413e-10
ARHGAP25.rescaled	6.7618305e-10
CYP1B1.rescaled	6.750035e-10
ACY3.rescaled	6.7495665e-10
RNLS.rescaled	6.743456e-10
SYAP1.rescaled	6.7434025e-10
MRPL9.rescaled	6.743283e-10
NAT16.rescaled	6.738974e-10
TDP2.rescaled	6.7366596e-10
ZEB1.rescaled	6.73366e-10
ZNF23.rescaled	6.7302186e-10
ZNF358.rescaled	6.730186e-10
ILF3.rescaled	6.7291883e-10
ZNF134.rescaled	6.728734e-10
ZCRB1.rescaled	6.7276634e-10
ZDHHC19.rescaled	6.7241174e-10
ZNF519.rescaled	6.72309e-10
ZNF585B.rescaled	6.721798e-10
PLA2G5.rescaled	6.718011e-10
SIRT6.rescaled	6.7176376e-10
MED14.rescaled	6.7140415e-10
RNF121.rescaled	6.7099193e-10
COX6A2.rescaled	6.708752e-10
PXK.rescaled	6.7072015e-10
CRYZ.rescaled	6.704961e-10
KCNK7.rescaled	6.702536e-10
CCDC91.rescaled	6.700441e-10
ZNF180.rescaled	6.6990846e-10
ACSL4.rescaled	6.699054e-10
BRPF1.rescaled	6.698625e-10
PNMA3.rescaled	6.696521e-10
GMFG.rescaled	6.696411e-10
BTBD6.rescaled	6.6955647e-10
AKAP10.rescaled	6.695306e-10
N6AMT1.rescaled	6.6942973e-10
SHBG.rescaled	6.6926015e-10
ZNF234.rescaled	6.691666e-10
CHMP3.rescaled	6.6860373e-10
CDC42SE1.rescaled	6.685244e-10
IL16.rescaled	6.6820505e-10
GNG3.rescaled	6.6812e-10
BTAF1.rescaled	6.679896e-10
PIN4.rescaled	6.6791567e-10
TIMM17B.rescaled	6.6763106e-10
POU5F1.rescaled	6.6746186e-10
REST.rescaled	6.672558e-10
BTK.rescaled	6.671789e-10
CHD1L.rescaled	6.668826e-10
MRPS22.rescaled	6.6683714e-10
C1GALT1.rescaled	6.664996e-10
SERPING1.rescaled	6.657854e-10
PLCL2.rescaled	6.657651e-10
RAD23B.rescaled	6.6556877e-10
DUSP3.rescaled	6.652831e-10
LYZ.rescaled	6.6445793e-10
NSDHL.rescaled	6.640064e-10
RNF13.rescaled	6.6396477e-10
RPUSD2.rescaled	6.6382067e-10
ZNF649.rescaled	6.638061e-10
NR2C2.rescaled	6.6374267e-10
DCBLD1.rescaled	6.634832e-10
BAZ1A.rescaled	6.6334865e-10
PCDH18.rescaled	6.632087e-10
ZFP91.rescaled	6.627633e-10
FASTK.rescaled	6.6263467e-10
TRPV2.rescaled	6.62294e-10
ANAPC1.rescaled	6.617083e-10
CIB1.rescaled	6.613461e-10
EPB41L5.rescaled	6.6129985e-10
RAD17.rescaled	6.612619e-10
MTHFD2L.rescaled	6.611419e-10
AEBP2.rescaled	6.610936e-10
FBLN2.rescaled	6.6095013e-10
SERPINF1.rescaled	6.6085687e-10
MAN2B2.rescaled	6.608102e-10
ENO3.rescaled	6.607901e-10
ATG3.rescaled	6.606229e-10
DGKI.rescaled	6.604903e-10
DSG2.rescaled	6.6023703e-10
PTCD3.rescaled	6.597121e-10
SENP1.rescaled	6.5964595e-10
DMBT1.rescaled	6.584474e-10
PTGER4.rescaled	6.584391e-10
MIOS.rescaled	6.583743e-10
PPFIA2.rescaled	6.579488e-10
SNX16.rescaled	6.5759415e-10
CDX1.rescaled	6.5749367e-10
USP33.rescaled	6.5745215e-10
TSEN2.rescaled	6.5637157e-10
BICC1.rescaled	6.5636113e-10
MFAP2.rescaled	6.562992e-10
LRRC28.rescaled	6.5584055e-10
NDUFA4.rescaled	6.5548433e-10
WDR35.rescaled	6.554555e-10
CTU2.rescaled	6.5486094e-10
HTR4.rescaled	6.547358e-10
ZMIZ1.rescaled	6.5426486e-10
EPB41L1.rescaled	6.54104e-10
SPTB.rescaled	6.540185e-10
ZNF189.rescaled	6.53922e-10
FBXO30.rescaled	6.5389977e-10
PAPOLB.rescaled	6.5386463e-10
WDR48.rescaled	6.537583e-10
HUWE1.rescaled	6.5365735e-10
CCL5.rescaled	6.5334577e-10
GINS3.rescaled	6.529112e-10
PIP4K2C.rescaled	6.5287853e-10
DIDO1.rescaled	6.52816e-10
ALOX12B.rescaled	6.5268047e-10
ZNF700.rescaled	6.524635e-10
LYSMD3.rescaled	6.524253e-10
AIRE.rescaled	6.5217265e-10
RAB5C.rescaled	6.5212674e-10
CAPN2.rescaled	6.5204625e-10
TIMP2.rescaled	6.5117345e-10
ARRDC3.rescaled	6.51088e-10
SENP7.rescaled	6.5090316e-10
USO1.rescaled	6.508989e-10
TMEM51.rescaled	6.507465e-10
LZTR1.rescaled	6.503265e-10
SAFB2.rescaled	6.502097e-10
CTLA4.rescaled	6.500275e-10
MYNN.rescaled	6.494847e-10
TEX11.rescaled	6.49316e-10
SKI.rescaled	6.4922384e-10
DDX1.rescaled	6.488741e-10
GRM7.rescaled	6.482817e-10
CCNK.rescaled	6.4822026e-10
C11orf54.rescaled	6.479978e-10
DHRSX.rescaled	6.478185e-10
TRAPPC12.rescaled	6.4773265e-10
PPP1R11.rescaled	6.473445e-10
COG5.rescaled	6.466214e-10
DCTD.rescaled	6.46403e-10
FGFBP3.rescaled	6.46387e-10
TRAPPC5.rescaled	6.456773e-10
OPCML.rescaled	6.456265e-10
KCMF1.rescaled	6.455702e-10
TJAP1.rescaled	6.4512473e-10
NRP1.rescaled	6.44944e-10
UBXN4.rescaled	6.4476563e-10
GAP43.rescaled	6.446943e-10
FUNDC2.rescaled	6.4468264e-10
LIX1L.rescaled	6.44632e-10
ZNF329.rescaled	6.440502e-10
GADD45GIP1.rescaled	6.433304e-10
IARS2.rescaled	6.432573e-10
CSNK1G2.rescaled	6.4324823e-10
CD37.rescaled	6.4323485e-10
TXLNG.rescaled	6.430547e-10
PLXNA1.rescaled	6.426654e-10
SLC16A8.rescaled	6.425916e-10
PLK5.rescaled	6.4253275e-10
CAMSAP2.rescaled	6.4232947e-10
NOL10.rescaled	6.42067e-10
KHDRBS2.rescaled	6.42055e-10
POFUT1.rescaled	6.4182587e-10
ARFIP1.rescaled	6.4141753e-10
CAPZA1.rescaled	6.411625e-10
E2F3.rescaled	6.405764e-10
SDHAF2.rescaled	6.4053524e-10
ADCY6.rescaled	6.4042927e-10
B4GALT5.rescaled	6.403026e-10
S1PR2.rescaled	6.3971706e-10
CELF3.rescaled	6.39572e-10
RBAK.rescaled	6.384037e-10
GJA3.rescaled	6.38262e-10
AIPL1.rescaled	6.381932e-10
RALA.rescaled	6.381451e-10
ABHD15.rescaled	6.377075e-10
VTI1B.rescaled	6.3765954e-10
TGIF1.rescaled	6.3761746e-10
NBEAL1.rescaled	6.374976e-10
GRIN3A.rescaled	6.368481e-10
RBMS2.rescaled	6.3615274e-10
FAM8A1.rescaled	6.361239e-10
CLDN18.rescaled	6.361019e-10
TYW3.rescaled	6.359054e-10
ARF3.rescaled	6.3534306e-10
SPON2.rescaled	6.352117e-10
SNX30.rescaled	6.346262e-10
CTNNBL1.rescaled	6.344671e-10
LRPAP1.rescaled	6.3437006e-10
HDAC6.rescaled	6.34098e-10
MYO1D.rescaled	6.3398836e-10
EMILIN1.rescaled	6.3389805e-10
CCDC22.rescaled	6.3371103e-10
CCDC88A.rescaled	6.336456e-10
CLIC4.rescaled	6.329004e-10
LONP2.rescaled	6.32772e-10
GABPA.rescaled	6.3230987e-10
FNBP1.rescaled	6.320616e-10
TRPC6.rescaled	6.3178524e-10
RPL26L1.rescaled	6.3174704e-10
ZNF774.rescaled	6.309219e-10
KIAA1109.rescaled	6.308873e-10
NIPSNAP1.rescaled	6.304077e-10
URGCP.rescaled	6.3024985e-10
COPS6.rescaled	6.300388e-10
RFFL.rescaled	6.2996675e-10
CINP.rescaled	6.299243e-10
ZNF586.rescaled	6.295939e-10
YEATS2.rescaled	6.2954986e-10
PI4KB.rescaled	6.291245e-10
GFM1.rescaled	6.2901656e-10
SMARCC2.rescaled	6.289118e-10
CPD.rescaled	6.2883e-10
ATXN1.rescaled	6.2795025e-10
LYSMD1.rescaled	6.279256e-10
FAM163A.rescaled	6.278292e-10
TMEM65.rescaled	6.273738e-10
WBP11.rescaled	6.2729427e-10
GET4.rescaled	6.2701394e-10
CHST14.rescaled	6.2671607e-10
GOLPH3.rescaled	6.263471e-10
FBXO25.rescaled	6.2515193e-10
TNNC1.rescaled	6.2509753e-10
SLC6A7.rescaled	6.250958e-10
CDK16.rescaled	6.2493544e-10
SECISBP2L.rescaled	6.2451794e-10
INF2.rescaled	6.2426514e-10
ORAI2.rescaled	6.24143e-10
SPOPL.rescaled	6.2396016e-10
MYLK3.rescaled	6.238648e-10
RECK.rescaled	6.23398e-10
ANKLE1.rescaled	6.2329536e-10
MMGT1.rescaled	6.229716e-10
TMC8.rescaled	6.2288386e-10
NDST3.rescaled	6.2231775e-10
SGCD.rescaled	6.222412e-10
COX8A.rescaled	6.221962e-10
INTS1.rescaled	6.22194e-10
CRCP.rescaled	6.218367e-10
CDK20.rescaled	6.2169053e-10
NCOA1.rescaled	6.21592e-10
HNRNPK.rescaled	6.2154987e-10
APIP.rescaled	6.213443e-10
TAB2.rescaled	6.2116373e-10
TRIP11.rescaled	6.2116073e-10
COL6A2.rescaled	6.2099115e-10
HOMEZ.rescaled	6.2094385e-10
ABCF2.rescaled	6.207565e-10
TNFSF13B.rescaled	6.20697e-10
MAFK.rescaled	6.205816e-10
BMX.rescaled	6.205792e-10
SUMF2.rescaled	6.204705e-10
ACSM4.rescaled	6.197091e-10
CDC42SE2.rescaled	6.19317e-10
KIN.rescaled	6.190216e-10
CYB5RL.rescaled	6.187899e-10
PKHD1.rescaled	6.1877475e-10
TMPRSS9.rescaled	6.1839e-10
UBR7.rescaled	6.1785665e-10
ANO6.rescaled	6.1780103e-10
RBMS1.rescaled	6.1774097e-10
TMEM200A.rescaled	6.1772065e-10
MAP1LC3A.rescaled	6.174205e-10
PRPS2.rescaled	6.1714484e-10
CSNK1G3.rescaled	6.170853e-10
AGMO.rescaled	6.1695915e-10
UPK1B.rescaled	6.16907e-10
STAG1.rescaled	6.1681316e-10
SMCHD1.rescaled	6.167816e-10
CRY2.rescaled	6.1667776e-10
DLGAP4.rescaled	6.1639066e-10
TOMM40.rescaled	6.163099e-10
TMEM74.rescaled	6.1630434e-10
MED21.rescaled	6.159724e-10
MTF1.rescaled	6.15854e-10
SLC36A2.rescaled	6.1582794e-10
TGFB1I1.rescaled	6.1505456e-10
ZBTB41.rescaled	6.148857e-10
RAP2A.rescaled	6.1474353e-10
NUBP1.rescaled	6.1459854e-10
SLC41A1.rescaled	6.144117e-10
SPIN1.rescaled	6.133598e-10
FUT8.rescaled	6.130416e-10
LCLAT1.rescaled	6.1301714e-10
DCAF12.rescaled	6.1288596e-10
CHUK.rescaled	6.127401e-10
CEP57L1.rescaled	6.125058e-10
FNDC9.rescaled	6.123059e-10
ARHGAP23.rescaled	6.119631e-10
DNAJC10.rescaled	6.1123134e-10
CDH20.rescaled	6.1103034e-10
ASF1A.rescaled	6.1061867e-10
RAPSN.rescaled	6.104496e-10
JPH4.rescaled	6.101251e-10
EPN2.rescaled	6.0965016e-10
SMG8.rescaled	6.0944444e-10
SOD3.rescaled	6.0904204e-10
TSPAN9.rescaled	6.0838123e-10
MGMT.rescaled	6.076554e-10
HOXC6.rescaled	6.0752997e-10
STX17.rescaled	6.0726835e-10
HSPG2.rescaled	6.0707855e-10
FAM193B.rescaled	6.070007e-10
ZNF81.rescaled	6.066644e-10
ALK.rescaled	6.065751e-10
SUN3.rescaled	6.065005e-10
CALM2.rescaled	6.063991e-10
FAM133B.rescaled	6.0621125e-10
SNAP29.rescaled	6.059749e-10
EPG5.rescaled	6.059396e-10
USP15.rescaled	6.052906e-10
SIGMAR1.rescaled	6.0521416e-10
CYP3A4.rescaled	6.0495264e-10
TRIM13.rescaled	6.0493205e-10
EPS8.rescaled	6.044172e-10
DUS3L.rescaled	6.042635e-10
MEIS1.rescaled	6.041647e-10
UBR2.rescaled	6.040035e-10
CDKN2AIP.rescaled	6.0231026e-10
DCAF6.rescaled	6.0165484e-10
THEM5.rescaled	6.0112715e-10
THSD1.rescaled	6.0046795e-10
ELF2.rescaled	5.999471e-10
NOP10.rescaled	5.997052e-10
TBC1D22B.rescaled	5.9915084e-10
VDR.rescaled	5.989389e-10
LTBP3.rescaled	5.9887195e-10
CAMSAP1.rescaled	5.984983e-10
TMCO3.rescaled	5.9840494e-10
ILKAP.rescaled	5.9807426e-10
CDC42EP4.rescaled	5.9789396e-10
NAA40.rescaled	5.9747834e-10
ZNF606.rescaled	5.9701266e-10
TRIM32.rescaled	5.9656907e-10
SLC25A12.rescaled	5.964861e-10
RMI1.rescaled	5.9639704e-10
MAGOHB.rescaled	5.9635313e-10
TMEM151B.rescaled	5.963343e-10
RSBN1L.rescaled	5.9613475e-10
ZNF682.rescaled	5.9453736e-10
EIF4E2.rescaled	5.944685e-10
IGLON5.rescaled	5.943109e-10
CHCHD5.rescaled	5.9423905e-10
MOV10L1.rescaled	5.941596e-10
USP1.rescaled	5.940306e-10
GEMIN7.rescaled	5.936192e-10
CYP2S1.rescaled	5.93464e-10
DUSP18.rescaled	5.9343064e-10
RNF146.rescaled	5.9324207e-10
SPIN3.rescaled	5.9319166e-10
RHOC.rescaled	5.9312055e-10
RAC2.rescaled	5.9246813e-10
CHMP5.rescaled	5.9206845e-10
SH3D19.rescaled	5.918877e-10
CHM.rescaled	5.915409e-10
CYP2C18.rescaled	5.9139665e-10
HEPH.rescaled	5.912776e-10
NCF4.rescaled	5.912659e-10
JRKL.rescaled	5.9067456e-10
CAMK2A.rescaled	5.890037e-10
MYOF.rescaled	5.8892374e-10
ZNF85.rescaled	5.88902e-10
KLHL6.rescaled	5.8816196e-10
IPO7.rescaled	5.881258e-10
VWC2.rescaled	5.880999e-10
PFKL.rescaled	5.874506e-10
FECH.rescaled	5.873848e-10
ERGIC3.rescaled	5.871674e-10
COX11.rescaled	5.868692e-10
GTF2A1.rescaled	5.865677e-10
SETD1A.rescaled	5.86455e-10
ARFGAP2.rescaled	5.860119e-10
SEC31A.rescaled	5.8599736e-10
DBF4B.rescaled	5.859232e-10
DENND4A.rescaled	5.8581995e-10
CD74.rescaled	5.858079e-10
HEG1.rescaled	5.854885e-10
FERMT3.rescaled	5.85201e-10
ZNF845.rescaled	5.851583e-10
FANCG.rescaled	5.841437e-10
SCN3A.rescaled	5.839046e-10
YTHDF3.rescaled	5.8379807e-10
CPA2.rescaled	5.836653e-10
ZNF70.rescaled	5.8363414e-10
KXD1.rescaled	5.835916e-10
SLC9A4.rescaled	5.834764e-10
TPP1.rescaled	5.833654e-10
PRKCG.rescaled	5.832838e-10
BLZF1.rescaled	5.832645e-10
TOM1L1.rescaled	5.830481e-10
KIF26A.rescaled	5.825274e-10
RP9.rescaled	5.824114e-10
SPATA17.rescaled	5.8205285e-10
CCDC82.rescaled	5.81737e-10
CTSK.rescaled	5.8172733e-10
RAB18.rescaled	5.8157495e-10
TAB3.rescaled	5.815596e-10
PEX1.rescaled	5.811337e-10
SCIMP.rescaled	5.8104294e-10
ACTR1B.rescaled	5.8096516e-10
SLC26A7.rescaled	5.807879e-10
TK2.rescaled	5.8059585e-10
FAM210A.rescaled	5.803208e-10
GNPDA2.rescaled	5.7988314e-10
CTNNA1.rescaled	5.7952126e-10
ZNF217.rescaled	5.7931865e-10
BCL2L11.rescaled	5.79086e-10
SCMH1.rescaled	5.7905497e-10
NAF1.rescaled	5.7893723e-10
EIF3M.rescaled	5.7853117e-10
GPR78.rescaled	5.783544e-10
SH3KBP1.rescaled	5.783251e-10
PDE3A.rescaled	5.771675e-10
ZNF202.rescaled	5.768598e-10
TRMT11.rescaled	5.7658506e-10
PKN2.rescaled	5.765033e-10
MPDZ.rescaled	5.764493e-10
GAB1.rescaled	5.764145e-10
ALKBH1.rescaled	5.7623784e-10
DCUN1D1.rescaled	5.7617705e-10
LILRB1.rescaled	5.7604455e-10
CD55.rescaled	5.758841e-10
GGTLC1.rescaled	5.757324e-10
STXBP4.rescaled	5.754025e-10
PPIL2.rescaled	5.75224e-10
ARHGAP30.rescaled	5.751517e-10
GALNT4.rescaled	5.7494765e-10
SLIT2.rescaled	5.741833e-10
TNS1.rescaled	5.741436e-10
VAV1.rescaled	5.7407606e-10
SRGN.rescaled	5.737541e-10
ZNF431.rescaled	5.728559e-10
MFAP3.rescaled	5.72616e-10
UHRF1BP1L.rescaled	5.7239263e-10
SEMA6C.rescaled	5.7238375e-10
PDE12.rescaled	5.723542e-10
PICALM.rescaled	5.7184063e-10
BTBD2.rescaled	5.7158356e-10
ENO1.rescaled	5.7157495e-10
TIMM23.rescaled	5.714142e-10
ATP2C1.rescaled	5.710093e-10
NUP205.rescaled	5.7097915e-10
DDB1.rescaled	5.708698e-10
BCAR1.rescaled	5.7081734e-10
SLC35F1.rescaled	5.707842e-10
IBTK.rescaled	5.706356e-10
SLCO1C1.rescaled	5.705319e-10
QSER1.rescaled	5.7017246e-10
HELZ.rescaled	5.695345e-10
ACOT13.rescaled	5.693873e-10
RCVRN.rescaled	5.692255e-10
FBXL4.rescaled	5.691585e-10
PRNP.rescaled	5.691419e-10
PRSS57.rescaled	5.6896776e-10
MIER2.rescaled	5.6886623e-10
NEK7.rescaled	5.6853017e-10
PLEKHA5.rescaled	5.683662e-10
MAP3K3.rescaled	5.678772e-10
FAM13B.rescaled	5.677926e-10
PPWD1.rescaled	5.677102e-10
SLC10A7.rescaled	5.676653e-10
MRPS10.rescaled	5.666999e-10
ZNF362.rescaled	5.6660654e-10
CDC73.rescaled	5.6636645e-10
RAF1.rescaled	5.6541355e-10
UPRT.rescaled	5.646829e-10
FBXO11.rescaled	5.6467103e-10
CALHM3.rescaled	5.645511e-10
C9orf153.rescaled	5.644884e-10
PTP4A1.rescaled	5.6447785e-10
TCF12.rescaled	5.643669e-10
GALK2.rescaled	5.643573e-10
ZNF383.rescaled	5.639213e-10
DOCK2.rescaled	5.637553e-10
VEGFC.rescaled	5.63747e-10
SMR3B.rescaled	5.633454e-10
SMCR8.rescaled	5.633094e-10
MTRF1L.rescaled	5.627745e-10
ATAD5.rescaled	5.6260296e-10
OSBP.rescaled	5.6252375e-10
PTCH2.rescaled	5.6248106e-10
ALLC.rescaled	5.6243643e-10
EDC3.rescaled	5.6224114e-10
TRRAP.rescaled	5.6163757e-10
PRIM2.rescaled	5.613541e-10
MECOM.rescaled	5.613e-10
TNNC2.rescaled	5.612355e-10
MYLK2.rescaled	5.6114374e-10
GDF7.rescaled	5.6113586e-10
SERPINE2.rescaled	5.609898e-10
TTC37.rescaled	5.608958e-10
GDAP2.rescaled	5.607863e-10
EIF2S2.rescaled	5.6077354e-10
GJC1.rescaled	5.607407e-10
TBX5.rescaled	5.6042676e-10
