	ALE Value
C1orf50.rescaled	1.4963572e-10
MOGS.rescaled	1.4956816e-10
LRRC58.rescaled	1.4954371e-10
PTPN5.rescaled	1.4950158e-10
CCNL1.rescaled	1.494924e-10
MYL12A.rescaled	1.4947552e-10
SPCS2.rescaled	1.4942722e-10
HOXA10.rescaled	1.4940332e-10
MOCOS.rescaled	1.4938153e-10
CYHR1.rescaled	1.4937561e-10
BRAF.rescaled	1.4936072e-10
GNPDA2.rescaled	1.4934202e-10
TERT.rescaled	1.4929376e-10
TRIM55.rescaled	1.4926858e-10
PFN4.rescaled	1.4921026e-10
PHF2.rescaled	1.4915803e-10
S1PR4.rescaled	1.4914427e-10
C1orf159.rescaled	1.4906541e-10
EMG1.rescaled	1.4905359e-10
FMNL3.rescaled	1.4902142e-10
PPP2R5C.rescaled	1.4899576e-10
SRXN1.rescaled	1.4898315e-10
IGF2BP2.rescaled	1.489396e-10
SORD.rescaled	1.4893671e-10
PRKAR1A.rescaled	1.4893353e-10
IFT27.rescaled	1.4890279e-10
ZNF692.rescaled	1.4887933e-10
RCOR1.rescaled	1.4885906e-10
GGTLC2.rescaled	1.4885197e-10
PKNOX1.rescaled	1.488398e-10
LRRC42.rescaled	1.4877916e-10
BCAR3.rescaled	1.4873966e-10
RRBP1.rescaled	1.4871769e-10
MRPL4.rescaled	1.4870684e-10
PYGL.rescaled	1.4866805e-10
BRPF1.rescaled	1.4856047e-10
ZIM2.rescaled	1.4854618e-10
CTNNBL1.rescaled	1.4851541e-10
TMED9.rescaled	1.4841493e-10
PIK3CB.rescaled	1.4840577e-10
CLPS.rescaled	1.4839635e-10
FAR1.rescaled	1.4833657e-10
KIF1B.rescaled	1.4829742e-10
LSM2.rescaled	1.4829135e-10
ELK4.rescaled	1.4828161e-10
OR52B6.rescaled	1.4823452e-10
ZNF579.rescaled	1.4816101e-10
SEC14L5.rescaled	1.4815621e-10
MRPL28.rescaled	1.4811825e-10
DOCK9.rescaled	1.4807339e-10
SYT6.rescaled	1.4805943e-10
ANKZF1.rescaled	1.4798425e-10
MMP21.rescaled	1.4785122e-10
TAF1C.rescaled	1.4781787e-10
ACOX1.rescaled	1.4781473e-10
IGSF6.rescaled	1.4772374e-10
PPM1D.rescaled	1.4770302e-10
NFRKB.rescaled	1.4770084e-10
BCL6.rescaled	1.476882e-10
FAM120B.rescaled	1.4758335e-10
EBI3.rescaled	1.474628e-10
TMEM177.rescaled	1.4741341e-10
ID1.rescaled	1.4738395e-10
PPIF.rescaled	1.4737593e-10
RCBTB2.rescaled	1.4726394e-10
CNP.rescaled	1.4726252e-10
DIABLO.rescaled	1.4713453e-10
CCZ1B.rescaled	1.4711941e-10
GNRHR.rescaled	1.4711168e-10
VPS13D.rescaled	1.4709269e-10
DDX51.rescaled	1.4705989e-10
TSSK2.rescaled	1.4705305e-10
TMEM221.rescaled	1.4694457e-10
SIRPD.rescaled	1.4694158e-10
ZBTB44.rescaled	1.4691841e-10
INSC.rescaled	1.4680437e-10
DNAJB7.rescaled	1.467794e-10
HIP1R.rescaled	1.4676331e-10
ASH2L.rescaled	1.4670123e-10
AGAP2.rescaled	1.466915e-10
IL17RA.rescaled	1.4658626e-10
MTMR8.rescaled	1.4653069e-10
GLI4.rescaled	1.4650817e-10
SMG5.rescaled	1.4650026e-10
SH3BP4.rescaled	1.4637715e-10
GORASP1.rescaled	1.463116e-10
RNASE7.rescaled	1.4624839e-10
HERPUD2.rescaled	1.4622925e-10
KRTDAP.rescaled	1.4622786e-10
THNSL2.rescaled	1.4616369e-10
MLH1.rescaled	1.4603302e-10
ALG9.rescaled	1.4601674e-10
INHBC.rescaled	1.4595027e-10
ITGA3.rescaled	1.4575907e-10
RENBP.rescaled	1.4567943e-10
CARD9.rescaled	1.4566762e-10
TNPO2.rescaled	1.4560353e-10
PTPN12.rescaled	1.4557555e-10
LRRC37A3.rescaled	1.4556374e-10
ENTPD6.rescaled	1.4549609e-10
DDC.rescaled	1.4547152e-10
PALM.rescaled	1.4544088e-10
SOX5.rescaled	1.4542288e-10
SRC.rescaled	1.4535956e-10
SLA2.rescaled	1.4535756e-10
MAP3K1.rescaled	1.4533472e-10
NDST1.rescaled	1.4531835e-10
WDR1.rescaled	1.4527052e-10
TTC39C.rescaled	1.4523491e-10
EXOSC7.rescaled	1.4511037e-10
USP34.rescaled	1.4508733e-10
HDHD2.rescaled	1.4501701e-10
SLC25A40.rescaled	1.4499947e-10
LARP4B.rescaled	1.4495835e-10
AJAP1.rescaled	1.4492811e-10
EIF4G1.rescaled	1.4490392e-10
MAGEE1.rescaled	1.4488628e-10
ZNF665.rescaled	1.4488345e-10
GGT5.rescaled	1.4486894e-10
RAVER1.rescaled	1.4479495e-10
ZAP70.rescaled	1.44667e-10
FNIP2.rescaled	1.4462215e-10
ZNF653.rescaled	1.4454565e-10
LBR.rescaled	1.4454238e-10
FAM104A.rescaled	1.4447454e-10
DNASE2.rescaled	1.444263e-10
CPT1B.rescaled	1.4440808e-10
RSPH9.rescaled	1.4432393e-10
KLF10.rescaled	1.4420726e-10
PQBP1.rescaled	1.440991e-10
NINJ2.rescaled	1.4408602e-10
TGFBR1.rescaled	1.4407851e-10
DAG1.rescaled	1.4402032e-10
PHYHIP.rescaled	1.4401497e-10
DNAJC10.rescaled	1.4379936e-10
GSDMD.rescaled	1.4378644e-10
GRAP2.rescaled	1.437826e-10
FBXL19.rescaled	1.4376264e-10
C20orf27.rescaled	1.4362005e-10
NLRP8.rescaled	1.4353455e-10
PEX11B.rescaled	1.43532e-10
PCDH11X.rescaled	1.4352133e-10
KRT71.rescaled	1.4349902e-10
TSPAN3.rescaled	1.434969e-10
DCAF11.rescaled	1.4342107e-10
ATP1B2.rescaled	1.4339908e-10
STXBP5L.rescaled	1.4339127e-10
PNISR.rescaled	1.4337154e-10
CHTF8.rescaled	1.4319178e-10
SLC25A4.rescaled	1.4314243e-10
HOXB9.rescaled	1.4309653e-10
SLIRP.rescaled	1.4302942e-10
ITGA5.rescaled	1.4302866e-10
PCBP4.rescaled	1.4302358e-10
MAN2C1.rescaled	1.4297472e-10
TMEM184A.rescaled	1.4293369e-10
IDO1.rescaled	1.4289427e-10
PDPN.rescaled	1.4288459e-10
CDH4.rescaled	1.4286644e-10
SERPINB7.rescaled	1.4285281e-10
C11orf49.rescaled	1.4271945e-10
MFSD8.rescaled	1.427118e-10
LIFR.rescaled	1.4268156e-10
POLDIP3.rescaled	1.4267433e-10
AKAP11.rescaled	1.4264984e-10
LRRC8D.rescaled	1.4263167e-10
GAS2.rescaled	1.4248644e-10
TOR1AIP1.rescaled	1.4247757e-10
RPUSD1.rescaled	1.4246163e-10
INPP5B.rescaled	1.4239995e-10
SOX9.rescaled	1.4238949e-10
LSM14B.rescaled	1.4236164e-10
TRANK1.rescaled	1.4208788e-10
CRYBA2.rescaled	1.4200234e-10
MMADHC.rescaled	1.4200063e-10
GPX4.rescaled	1.4198333e-10
ATP2A1.rescaled	1.4197761e-10
TUBA1A.rescaled	1.4193138e-10
ALB.rescaled	1.4188384e-10
SYNE2.rescaled	1.4182573e-10
APLNR.rescaled	1.4175588e-10
ZNF805.rescaled	1.4173547e-10
HS3ST3B1.rescaled	1.417307e-10
SMG1.rescaled	1.4142236e-10
SEC14L2.rescaled	1.4140619e-10
SUMF1.rescaled	1.4134201e-10
ADAMTSL1.rescaled	1.4124606e-10
UBE3B.rescaled	1.4122682e-10
BYSL.rescaled	1.412097e-10
NID1.rescaled	1.4120562e-10
PSMD9.rescaled	1.411892e-10
ZNF595.rescaled	1.4115667e-10
ZC3H18.rescaled	1.4101813e-10
CPEB2.rescaled	1.4098851e-10
ART4.rescaled	1.4095342e-10
HAT1.rescaled	1.4094545e-10
FOXI3.rescaled	1.4091874e-10
KIF3A.rescaled	1.4077034e-10
DENND1A.rescaled	1.4074053e-10
MYO1D.rescaled	1.4072735e-10
BAX.rescaled	1.4071906e-10
SMG9.rescaled	1.4071065e-10
GLIS3.rescaled	1.4070534e-10
UHRF1BP1.rescaled	1.405953e-10
TBCEL.rescaled	1.4056734e-10
CCDC120.rescaled	1.4055042e-10
ADSL.rescaled	1.4054274e-10
PTGIS.rescaled	1.405181e-10
OSBPL9.rescaled	1.4046847e-10
PIP5K1A.rescaled	1.4043271e-10
BTG4.rescaled	1.4041092e-10
PRMT8.rescaled	1.4041014e-10
MEMO1.rescaled	1.403874e-10
CORO1A.rescaled	1.403351e-10
DHODH.rescaled	1.403081e-10
SRRM5.rescaled	1.4029566e-10
SERPINB2.rescaled	1.4025399e-10
HCLS1.rescaled	1.4020807e-10
PCYT1A.rescaled	1.4015372e-10
BMP1.rescaled	1.3999667e-10
SH3BGR.rescaled	1.3997226e-10
EREG.rescaled	1.3995623e-10
TOP3B.rescaled	1.3995045e-10
LILRB3.rescaled	1.3993e-10
ZNF382.rescaled	1.3991278e-10
GJA4.rescaled	1.39905e-10
ATP6V1E1.rescaled	1.3988564e-10
DYNLL1.rescaled	1.3984484e-10
FXYD7.rescaled	1.3978059e-10
BNIP3.rescaled	1.3977249e-10
NIT1.rescaled	1.3976771e-10
MIER1.rescaled	1.3971421e-10
LGALS3BP.rescaled	1.3971026e-10
MYO6.rescaled	1.3955946e-10
LGALS4.rescaled	1.3955932e-10
GLO1.rescaled	1.3950859e-10
PKP3.rescaled	1.3948233e-10
ATP6V1H.rescaled	1.3945219e-10
SPATA9.rescaled	1.3940903e-10
CXorf38.rescaled	1.3936952e-10
PPY.rescaled	1.3933998e-10
PRKACA.rescaled	1.3933371e-10
MITD1.rescaled	1.3930096e-10
PROCA1.rescaled	1.3925411e-10
PDAP1.rescaled	1.3919899e-10
GPC1.rescaled	1.3919446e-10
ORMDL3.rescaled	1.3916195e-10
DDX5.rescaled	1.391538e-10
HLCS.rescaled	1.3899694e-10
TREML4.rescaled	1.3898895e-10
ERP29.rescaled	1.3896319e-10
MFSD9.rescaled	1.3895309e-10
ZPLD1.rescaled	1.3894218e-10
SNRPF.rescaled	1.3893614e-10
STT3A.rescaled	1.3890482e-10
TTC7B.rescaled	1.3889663e-10
ORC4.rescaled	1.3888768e-10
NFIC.rescaled	1.3888701e-10
HSPBAP1.rescaled	1.3881388e-10
ZXDB.rescaled	1.3881345e-10
MMP14.rescaled	1.3880018e-10
RCN3.rescaled	1.387237e-10
RBM34.rescaled	1.3870456e-10
TUBGCP4.rescaled	1.3869207e-10
HOXA2.rescaled	1.386794e-10
IP6K3.rescaled	1.3859086e-10
GTF3C3.rescaled	1.3856347e-10
EIF3F.rescaled	1.3855302e-10
SLC25A18.rescaled	1.3846153e-10
KIF27.rescaled	1.3845956e-10
PRR14.rescaled	1.384485e-10
UBR7.rescaled	1.3844831e-10
PLA2G4E.rescaled	1.3840798e-10
F2RL2.rescaled	1.383692e-10
ENTPD4.rescaled	1.3835501e-10
SMARCD2.rescaled	1.382705e-10
CHMP2B.rescaled	1.3823434e-10
FHL3.rescaled	1.3817665e-10
TNIP1.rescaled	1.381326e-10
OOEP.rescaled	1.3807956e-10
GOLGA3.rescaled	1.3789907e-10
TCEAL4.rescaled	1.3777549e-10
INHA.rescaled	1.3773868e-10
XCL1.rescaled	1.3772702e-10
NAPA.rescaled	1.3767623e-10
KBTBD12.rescaled	1.376187e-10
CADM2.rescaled	1.3759553e-10
CALM3.rescaled	1.375187e-10
APPL2.rescaled	1.3751524e-10
TRPV5.rescaled	1.3750662e-10
IGLL5.rescaled	1.3749807e-10
ZBTB37.rescaled	1.3744565e-10
ANKLE2.rescaled	1.37403e-10
CPNE8.rescaled	1.372651e-10
C4orf48.rescaled	1.3725748e-10
FBXW12.rescaled	1.3716918e-10
PCGF1.rescaled	1.3716024e-10
FOXL1.rescaled	1.3700986e-10
SFTPB.rescaled	1.3692486e-10
GLIS1.rescaled	1.3680619e-10
SETMAR.rescaled	1.3673047e-10
THUMPD1.rescaled	1.3672685e-10
IMMP2L.rescaled	1.3670255e-10
TRIM47.rescaled	1.3670164e-10
PTTG1IP.rescaled	1.366994e-10
RDH14.rescaled	1.3663622e-10
CREB3L4.rescaled	1.3657547e-10
UGGT1.rescaled	1.3652228e-10
RAPGEFL1.rescaled	1.3651047e-10
NPAS2.rescaled	1.3649976e-10
SDAD1.rescaled	1.364941e-10
RPE65.rescaled	1.3646699e-10
LYRM2.rescaled	1.364631e-10
NBL1.rescaled	1.3644431e-10
PFDN6.rescaled	1.3632742e-10
MTF2.rescaled	1.3632637e-10
FAHD1.rescaled	1.3630252e-10
CLEC4F.rescaled	1.3626285e-10
CHD4.rescaled	1.3612843e-10
APOL1.rescaled	1.3612822e-10
HIF1AN.rescaled	1.3610185e-10
CCDC71L.rescaled	1.360981e-10
TMPPE.rescaled	1.3603445e-10
MAP2K2.rescaled	1.3600494e-10
TIPARP.rescaled	1.359737e-10
TLR1.rescaled	1.3590835e-10
HOXB7.rescaled	1.3587528e-10
S100PBP.rescaled	1.3586894e-10
HSD17B6.rescaled	1.3582369e-10
USO1.rescaled	1.357582e-10
NMI.rescaled	1.3573316e-10
GZF1.rescaled	1.3569113e-10
TBL3.rescaled	1.3553249e-10
ZG16.rescaled	1.3549789e-10
TNFRSF11A.rescaled	1.3544806e-10
BTBD11.rescaled	1.3541455e-10
UBE2L6.rescaled	1.3540391e-10
PDK4.rescaled	1.3536919e-10
IQSEC2.rescaled	1.3530459e-10
CLEC2B.rescaled	1.3526162e-10
RAB19.rescaled	1.3522994e-10
CCAR1.rescaled	1.3520697e-10
DCHS1.rescaled	1.3514576e-10
ZNF610.rescaled	1.3507619e-10
TMEM117.rescaled	1.3507452e-10
JAK2.rescaled	1.350618e-10
OBSL1.rescaled	1.3502652e-10
GTDC1.rescaled	1.3496348e-10
AIFM3.rescaled	1.3490203e-10
AEBP2.rescaled	1.3488789e-10
STX2.rescaled	1.3488514e-10
CLCN1.rescaled	1.348421e-10
ABHD16A.rescaled	1.3477594e-10
KRT7.rescaled	1.3477233e-10
PTRH1.rescaled	1.3472506e-10
GOLGA6L9.rescaled	1.3472129e-10
EIF2S2.rescaled	1.347163e-10
SF1.rescaled	1.3470416e-10
EIF4ENIF1.rescaled	1.3469736e-10
MRPL42.rescaled	1.3467684e-10
MGST1.rescaled	1.3463272e-10
C1RL.rescaled	1.3462326e-10
RASSF2.rescaled	1.3460358e-10
ZNF81.rescaled	1.3457699e-10
OXR1.rescaled	1.3451563e-10
B3GNT4.rescaled	1.3444587e-10
P2RY1.rescaled	1.3443632e-10
FKBP8.rescaled	1.3442138e-10
CLVS1.rescaled	1.3436884e-10
ACAA1.rescaled	1.3436191e-10
ABCB1.rescaled	1.3431602e-10
LAMP3.rescaled	1.3430569e-10
IFI16.rescaled	1.3426384e-10
PEPD.rescaled	1.3421278e-10
KBTBD6.rescaled	1.3419706e-10
NRSN2.rescaled	1.3414626e-10
HIC1.rescaled	1.3410183e-10
FGF7.rescaled	1.3400198e-10
ALX1.rescaled	1.3398359e-10
CALCOCO1.rescaled	1.3396301e-10
ZNF300.rescaled	1.3395851e-10
RXFP4.rescaled	1.3385333e-10
ACTR6.rescaled	1.3380197e-10
AP1AR.rescaled	1.3379195e-10
PTK2.rescaled	1.3374979e-10
SAP30L.rescaled	1.336724e-10
BBS9.rescaled	1.3366186e-10
ESAM.rescaled	1.3365896e-10
MRFAP1L1.rescaled	1.336313e-10
POU4F3.rescaled	1.3362426e-10
DNAH11.rescaled	1.3359301e-10
ASGR2.rescaled	1.3359276e-10
IFT57.rescaled	1.3358609e-10
LMBR1L.rescaled	1.3352833e-10
BUD13.rescaled	1.3346153e-10
MRPL17.rescaled	1.3345235e-10
ZNF836.rescaled	1.3341209e-10
DNAJB13.rescaled	1.3340226e-10
PARD3.rescaled	1.3335198e-10
SPIN3.rescaled	1.3334898e-10
MBNL1.rescaled	1.3325237e-10
SBDS.rescaled	1.3322403e-10
GANAB.rescaled	1.3322032e-10
FAM156A.rescaled	1.3316369e-10
CCDC66.rescaled	1.3313704e-10
C1QTNF1.rescaled	1.3313288e-10
RBM19.rescaled	1.3312283e-10
DHRS7.rescaled	1.3297372e-10
HIPK2.rescaled	1.3290634e-10
TBL2.rescaled	1.3287169e-10
SLC35D2.rescaled	1.327527e-10
CCDC87.rescaled	1.3274976e-10
UBE2R2.rescaled	1.3270493e-10
BAK1.rescaled	1.3265988e-10
ZNF260.rescaled	1.3265013e-10
KATNB1.rescaled	1.3263775e-10
RHD.rescaled	1.3260956e-10
ZBED2.rescaled	1.3252431e-10
ZNF774.rescaled	1.3250957e-10
DNAJC2.rescaled	1.3249395e-10
RPGR.rescaled	1.3248033e-10
WIPF2.rescaled	1.3237578e-10
ZNF354B.rescaled	1.323657e-10
MBD2.rescaled	1.3235137e-10
ARL13B.rescaled	1.3233359e-10
RPP40.rescaled	1.3232404e-10
PTPRN2.rescaled	1.3225662e-10
SLC2A6.rescaled	1.3221557e-10
EBF3.rescaled	1.3220917e-10
OR52N4.rescaled	1.3217695e-10
ELL.rescaled	1.3209278e-10
NAPG.rescaled	1.3203998e-10
TBX1.rescaled	1.3198831e-10
ORC5.rescaled	1.3198367e-10
CEP350.rescaled	1.319796e-10
SERPINB10.rescaled	1.3191273e-10
EXOSC8.rescaled	1.3187684e-10
ITGA6.rescaled	1.3181266e-10
DHX40.rescaled	1.3165813e-10
GUCA1B.rescaled	1.3153122e-10
TCEAL3.rescaled	1.3147534e-10
PSMB7.rescaled	1.3139188e-10
JAKMIP3.rescaled	1.3138517e-10
KLRK1.rescaled	1.3126751e-10
NBPF10.rescaled	1.3119615e-10
PDZK1IP1.rescaled	1.311716e-10
ROMO1.rescaled	1.3112324e-10
HSPB8.rescaled	1.3111434e-10
AADAT.rescaled	1.3110736e-10
CSRNP2.rescaled	1.3109012e-10
DDN.rescaled	1.3108767e-10
PEX2.rescaled	1.3106156e-10
IPMK.rescaled	1.3103454e-10
PLEKHF1.rescaled	1.310267e-10
DONSON.rescaled	1.3098529e-10
LOXHD1.rescaled	1.3090831e-10
FAM135A.rescaled	1.3090645e-10
VEGFC.rescaled	1.3089087e-10
UQCRQ.rescaled	1.3087999e-10
VENTX.rescaled	1.3084869e-10
GCC2.rescaled	1.3082149e-10
ZNF578.rescaled	1.3073981e-10
ELOVL1.rescaled	1.3071022e-10
COPS4.rescaled	1.3067618e-10
PBLD.rescaled	1.3064544e-10
TTC9.rescaled	1.3063695e-10
SERINC2.rescaled	1.305947e-10
PSMD11.rescaled	1.3052263e-10
UBB.rescaled	1.3051177e-10
COMMD4.rescaled	1.3042334e-10
FAM47E.rescaled	1.3042113e-10
VSX1.rescaled	1.3037019e-10
INTS2.rescaled	1.303568e-10
RIPK4.rescaled	1.3032674e-10
C20orf203.rescaled	1.3032614e-10
ZFP41.rescaled	1.3030506e-10
PPP1R9B.rescaled	1.3030298e-10
PNLIPRP1.rescaled	1.3024301e-10
TAF9B.rescaled	1.3021877e-10
CD3G.rescaled	1.3018879e-10
CEP290.rescaled	1.3010715e-10
FXR1.rescaled	1.3008013e-10
TPP1.rescaled	1.3002055e-10
HSPA1L.rescaled	1.2995688e-10
OSR1.rescaled	1.299222e-10
TRIM54.rescaled	1.2984483e-10
CLECL1.rescaled	1.2983893e-10
TNFRSF10B.rescaled	1.2980635e-10
SEMA3D.rescaled	1.2977697e-10
GSTK1.rescaled	1.2970362e-10
FOXP1.rescaled	1.2966657e-10
ANXA8L1.rescaled	1.2956536e-10
TMEM220.rescaled	1.2949421e-10
RPS19BP1.rescaled	1.2946309e-10
GRWD1.rescaled	1.2944253e-10
PPP2R2A.rescaled	1.2927312e-10
GTSF1L.rescaled	1.2927204e-10
PCMTD1.rescaled	1.2923299e-10
B4GALNT1.rescaled	1.292089e-10
WDR7.rescaled	1.2906574e-10
TMLHE.rescaled	1.2900783e-10
NANOS1.rescaled	1.2900274e-10
SORT1.rescaled	1.2899143e-10
SPSB2.rescaled	1.2894438e-10
VPS26B.rescaled	1.2887622e-10
ZNF85.rescaled	1.2868853e-10
STOM.rescaled	1.2867685e-10
ZNF148.rescaled	1.2867635e-10
SCOC.rescaled	1.2866883e-10
C11orf53.rescaled	1.2864786e-10
CCL17.rescaled	1.2861645e-10
DES.rescaled	1.2860897e-10
RHOC.rescaled	1.2859745e-10
DPP7.rescaled	1.2854402e-10
MOCS3.rescaled	1.2841479e-10
TRIP12.rescaled	1.2840876e-10
ASH1L.rescaled	1.2838082e-10
ZSCAN12.rescaled	1.2835025e-10
CFLAR.rescaled	1.2834042e-10
ACTR8.rescaled	1.28326e-10
COIL.rescaled	1.2830936e-10
AP4M1.rescaled	1.2810458e-10
PSMA8.rescaled	1.2810393e-10
GPR62.rescaled	1.280818e-10
BPGM.rescaled	1.280661e-10
HIF1A.rescaled	1.2803081e-10
AFAP1.rescaled	1.2801195e-10
SPTBN1.rescaled	1.2787081e-10
SLC25A46.rescaled	1.2779791e-10
IL13RA2.rescaled	1.2777655e-10
GADD45GIP1.rescaled	1.2769999e-10
TGFB1.rescaled	1.2768755e-10
TMEM204.rescaled	1.2762759e-10
PHC2.rescaled	1.275991e-10
NXPH4.rescaled	1.2747059e-10
FTSJ1.rescaled	1.274658e-10
TUBE1.rescaled	1.2744125e-10
COQ4.rescaled	1.2738678e-10
MET.rescaled	1.2725573e-10
ROGDI.rescaled	1.27246e-10
GTPBP1.rescaled	1.2723446e-10
PDHB.rescaled	1.2720394e-10
FAM184A.rescaled	1.2719059e-10
ABCG5.rescaled	1.2715695e-10
FIZ1.rescaled	1.271562e-10
ALDH1B1.rescaled	1.2714237e-10
TNPO1.rescaled	1.2707933e-10
SH3GL2.rescaled	1.2703315e-10
RFX5.rescaled	1.2699791e-10
ZNF302.rescaled	1.2699367e-10
GPA33.rescaled	1.2693285e-10
SPATA7.rescaled	1.2693233e-10
MC1R.rescaled	1.2692776e-10
FCAR.rescaled	1.2687001e-10
KCNA6.rescaled	1.2678039e-10
CREBBP.rescaled	1.2664857e-10
RNF146.rescaled	1.2660388e-10
LRRC70.rescaled	1.2652805e-10
ZKSCAN5.rescaled	1.2647595e-10
PPP1R13B.rescaled	1.2643647e-10
NKIRAS2.rescaled	1.2640464e-10
SIRT2.rescaled	1.2638225e-10
PDE6G.rescaled	1.263822e-10
FARSA.rescaled	1.2635436e-10
ZFPL1.rescaled	1.2623272e-10
GTF2B.rescaled	1.2619991e-10
PIM3.rescaled	1.2596622e-10
CLDN23.rescaled	1.259423e-10
FECH.rescaled	1.2593615e-10
KLHL35.rescaled	1.2587756e-10
GBP3.rescaled	1.2585732e-10
GBP6.rescaled	1.258539e-10
NUP93.rescaled	1.2578373e-10
GCSH.rescaled	1.2569545e-10
FAM89B.rescaled	1.2567393e-10
GGA1.rescaled	1.2560487e-10
ZNF169.rescaled	1.2555246e-10
HINFP.rescaled	1.2548022e-10
VAV2.rescaled	1.254504e-10
GAS8.rescaled	1.2540707e-10
TAS2R46.rescaled	1.2540004e-10
TPST1.rescaled	1.2537153e-10
ABCG2.rescaled	1.2533671e-10
DEK.rescaled	1.252386e-10
ABCB8.rescaled	1.2512952e-10
IL20RB.rescaled	1.2502463e-10
GTF2A1.rescaled	1.2500707e-10
ITIH1.rescaled	1.2500498e-10
OLFML2B.rescaled	1.2495599e-10
PDE3A.rescaled	1.2487857e-10
ANKRD40.rescaled	1.24843e-10
TFAM.rescaled	1.2483926e-10
NR2E3.rescaled	1.247613e-10
OR7E24.rescaled	1.2472556e-10
SRD5A3.rescaled	1.2466407e-10
PERP.rescaled	1.2465211e-10
SALL1.rescaled	1.244545e-10
NTN5.rescaled	1.244134e-10
AVEN.rescaled	1.2426114e-10
LENG9.rescaled	1.2425073e-10
NAP1L3.rescaled	1.242276e-10
RPTOR.rescaled	1.2420964e-10
KIAA0895.rescaled	1.2420275e-10
HMX2.rescaled	1.2420222e-10
SEC22C.rescaled	1.2418039e-10
CLNK.rescaled	1.2416101e-10
CDK2AP1.rescaled	1.241497e-10
TNS3.rescaled	1.2409605e-10
SYNGAP1.rescaled	1.2409472e-10
ARSJ.rescaled	1.2409435e-10
SNCA.rescaled	1.2404332e-10
POP5.rescaled	1.2398958e-10
MORF4L1.rescaled	1.239692e-10
ZNF564.rescaled	1.2390865e-10
POU2F2.rescaled	1.2388449e-10
GOT2.rescaled	1.2386012e-10
PDPR.rescaled	1.2375767e-10
PCBP2.rescaled	1.2373653e-10
FAM78A.rescaled	1.237216e-10
GLIPR1.rescaled	1.2369489e-10
HDAC3.rescaled	1.2367256e-10
RNF144B.rescaled	1.2360177e-10
DHX15.rescaled	1.2360112e-10
CALHM2.rescaled	1.2360038e-10
TTLL3.rescaled	1.2358566e-10
EMP3.rescaled	1.2358246e-10
GNG12.rescaled	1.2357089e-10
GRIA3.rescaled	1.2356809e-10
ASXL1.rescaled	1.235638e-10
MOSPD2.rescaled	1.2354673e-10
SUSD4.rescaled	1.2353338e-10
CD300LF.rescaled	1.2349616e-10
LEAP2.rescaled	1.2348726e-10
PNLDC1.rescaled	1.2345563e-10
TTYH3.rescaled	1.2339264e-10
NIPAL3.rescaled	1.2337169e-10
PIGP.rescaled	1.233441e-10
ANGPT2.rescaled	1.2325316e-10
C1QTNF2.rescaled	1.2325303e-10
PRTG.rescaled	1.2322451e-10
ELN.rescaled	1.232074e-10
PRKAG2.rescaled	1.2317772e-10
ZNF823.rescaled	1.2317238e-10
PPP6C.rescaled	1.2315121e-10
SEMA5B.rescaled	1.2314577e-10
C2orf83.rescaled	1.2310697e-10
PPP3CB.rescaled	1.2306882e-10
SECISBP2.rescaled	1.2302755e-10
ATP1B1.rescaled	1.2299624e-10
PSMD5.rescaled	1.2299319e-10
NOC2L.rescaled	1.2297842e-10
DECR2.rescaled	1.2296462e-10
RNF168.rescaled	1.2294338e-10
NOL11.rescaled	1.228326e-10
TRAPPC10.rescaled	1.2276372e-10
HSPB6.rescaled	1.2275213e-10
KCNJ5.rescaled	1.2263246e-10
SMARCC2.rescaled	1.2263103e-10
GNA13.rescaled	1.226144e-10
FABP7.rescaled	1.2255756e-10
DHX32.rescaled	1.2254389e-10
NFKBIA.rescaled	1.2253783e-10
PRICKLE2.rescaled	1.2244625e-10
RBM12B.rescaled	1.2239383e-10
DUS3L.rescaled	1.2238456e-10
E2F5.rescaled	1.2237758e-10
TECPR1.rescaled	1.2230938e-10
SEC13.rescaled	1.2230135e-10
SLC25A1.rescaled	1.2229551e-10
CRTC1.rescaled	1.2215848e-10
CBL.rescaled	1.2215617e-10
ZNF512.rescaled	1.2206094e-10
PCF11.rescaled	1.2204157e-10
SUPT16H.rescaled	1.219214e-10
THAP6.rescaled	1.219029e-10
TUBB1.rescaled	1.2189069e-10
PPIE.rescaled	1.217877e-10
LARP7.rescaled	1.2177401e-10
PLBD2.rescaled	1.2173328e-10
GNAI3.rescaled	1.2165793e-10
C12orf54.rescaled	1.2163962e-10
PAK2.rescaled	1.2137875e-10
TMEM62.rescaled	1.2131275e-10
MMP16.rescaled	1.2125562e-10
HERC2.rescaled	1.2118524e-10
DNAH7.rescaled	1.2116187e-10
SRGN.rescaled	1.2111669e-10
TSPAN1.rescaled	1.2106591e-10
DNAJC25.rescaled	1.2101474e-10
SDR39U1.rescaled	1.2100734e-10
VPS37B.rescaled	1.2100539e-10
PRKD1.rescaled	1.2090061e-10
ZFP42.rescaled	1.2086902e-10
SPRED3.rescaled	1.2086673e-10
KCNJ8.rescaled	1.2081536e-10
EDA2R.rescaled	1.2079462e-10
SLC4A10.rescaled	1.2072086e-10
C3orf35.rescaled	1.2066827e-10
TMEM158.rescaled	1.2064975e-10
SNED1.rescaled	1.2061722e-10
ATG4D.rescaled	1.2060324e-10
ENOX1.rescaled	1.2057733e-10
DBNDD1.rescaled	1.2055974e-10
FANCM.rescaled	1.2055877e-10
TMEM19.rescaled	1.2055731e-10
