	ALE Value
PTX3.rescaled	4.9871113e-10
MS4A4A.rescaled	4.986735e-10
NCAPD2.rescaled	4.9842e-10
MPG.rescaled	4.9782894e-10
KCNN2.rescaled	4.975924e-10
EVC2.rescaled	4.973503e-10
CX3CR1.rescaled	4.9706333e-10
C19orf18.rescaled	4.9698484e-10
LTBP2.rescaled	4.968878e-10
C1orf109.rescaled	4.9686016e-10
PPM1L.rescaled	4.9677246e-10
FAM20B.rescaled	4.966552e-10
BTN2A1.rescaled	4.962265e-10
TRPV4.rescaled	4.961516e-10
RXRB.rescaled	4.9592647e-10
CHMP1B.rescaled	4.95469e-10
TBX20.rescaled	4.9506266e-10
IZUMO4.rescaled	4.947466e-10
TMEM147.rescaled	4.9449794e-10
C2orf74.rescaled	4.9445675e-10
CETN2.rescaled	4.942439e-10
SUSD3.rescaled	4.936411e-10
THRB.rescaled	4.9364035e-10
CALHM1.rescaled	4.933858e-10
FAM168B.rescaled	4.932286e-10
GPM6A.rescaled	4.9319293e-10
CCDC122.rescaled	4.931233e-10
PON1.rescaled	4.93053e-10
CD1B.rescaled	4.930164e-10
ARRDC2.rescaled	4.929051e-10
CNKSR1.rescaled	4.9269233e-10
TMEM236.rescaled	4.9265075e-10
CTSC.rescaled	4.926134e-10
SNX8.rescaled	4.923219e-10
TNF.rescaled	4.920302e-10
TCN1.rescaled	4.919386e-10
PLOD3.rescaled	4.919006e-10
FLOT1.rescaled	4.914544e-10
KIAA1614.rescaled	4.913632e-10
CACNA1F.rescaled	4.9118754e-10
B3GAT3.rescaled	4.910573e-10
POP1.rescaled	4.9083e-10
C3orf70.rescaled	4.90737e-10
PKDCC.rescaled	4.9056986e-10
PHAX.rescaled	4.9020077e-10
COL13A1.rescaled	4.901928e-10
SESN2.rescaled	4.901438e-10
PTCD3.rescaled	4.9001886e-10
GDPD1.rescaled	4.899673e-10
PRKCD.rescaled	4.8990473e-10
DENND4B.rescaled	4.898109e-10
ZNF219.rescaled	4.897741e-10
ULK4.rescaled	4.896047e-10
KCNK13.rescaled	4.8926424e-10
TBX21.rescaled	4.89103e-10
COL4A2.rescaled	4.8822274e-10
FGFBP1.rescaled	4.880367e-10
EPHA3.rescaled	4.8802673e-10
IRF2BP2.rescaled	4.878398e-10
ZC3H3.rescaled	4.870575e-10
PDZD7.rescaled	4.8694926e-10
TMEM134.rescaled	4.8690363e-10
MRPL34.rescaled	4.8681403e-10
PHLPP2.rescaled	4.8618815e-10
CLCA4.rescaled	4.8618043e-10
ZNF22.rescaled	4.859563e-10
CDH15.rescaled	4.8560705e-10
PLA2G2C.rescaled	4.855803e-10
RPSA.rescaled	4.8538495e-10
ANKH.rescaled	4.8517274e-10
HMGN3.rescaled	4.8508825e-10
CTSA.rescaled	4.849096e-10
WNT9A.rescaled	4.846228e-10
USP13.rescaled	4.8439086e-10
EVPLL.rescaled	4.8422866e-10
MOSPD1.rescaled	4.84102e-10
PGPEP1L.rescaled	4.8401927e-10
CD300LB.rescaled	4.839337e-10
CACNA1G.rescaled	4.8392385e-10
C15orf61.rescaled	4.8388865e-10
IFNGR2.rescaled	4.834137e-10
MYZAP.rescaled	4.8323695e-10
RRAS2.rescaled	4.8323273e-10
TMEM9B.rescaled	4.828609e-10
PADI3.rescaled	4.8282706e-10
PTGS1.rescaled	4.8241516e-10
ASCL2.rescaled	4.8236204e-10
SLC29A1.rescaled	4.820263e-10
SLC22A10.rescaled	4.819669e-10
DIRAS3.rescaled	4.818967e-10
GPR89B.rescaled	4.8171167e-10
KRBA2.rescaled	4.8105026e-10
FBXO36.rescaled	4.8098214e-10
EPHX1.rescaled	4.806506e-10
EHD4.rescaled	4.805743e-10
TMEFF1.rescaled	4.804001e-10
CDK7.rescaled	4.802513e-10
TRIM39.rescaled	4.793093e-10
SFXN2.rescaled	4.7926624e-10
ANKRD65.rescaled	4.7882603e-10
LRRN1.rescaled	4.786092e-10
MLYCD.rescaled	4.780009e-10
CSPG5.rescaled	4.7788484e-10
USP4.rescaled	4.7785675e-10
RIN3.rescaled	4.770163e-10
NEK7.rescaled	4.7695053e-10
NELL2.rescaled	4.76797e-10
DSC2.rescaled	4.7621135e-10
RBM11.rescaled	4.761915e-10
CLN6.rescaled	4.7597387e-10
IL17RB.rescaled	4.7574095e-10
POF1B.rescaled	4.7560544e-10
CARD17.rescaled	4.7502197e-10
SGMS1.rescaled	4.749263e-10
FRYL.rescaled	4.748924e-10
SLC30A4.rescaled	4.7445653e-10
PRPF39.rescaled	4.742722e-10
NRSN1.rescaled	4.7401677e-10
ZDHHC11.rescaled	4.7379484e-10
C6orf141.rescaled	4.737864e-10
CXCL5.rescaled	4.734609e-10
MCRS1.rescaled	4.7304805e-10
PARN.rescaled	4.729258e-10
SLC26A4.rescaled	4.729243e-10
TSC2.rescaled	4.72771e-10
ARF5.rescaled	4.7230186e-10
P2RY12.rescaled	4.7179943e-10
CENPP.rescaled	4.716685e-10
TRIP4.rescaled	4.716508e-10
CCDC71.rescaled	4.71563e-10
WNT3A.rescaled	4.712455e-10
MCTP1.rescaled	4.712185e-10
FPR2.rescaled	4.7108817e-10
COL10A1.rescaled	4.710216e-10
CD83.rescaled	4.7089044e-10
SPTBN2.rescaled	4.7055776e-10
TMEM161A.rescaled	4.7017684e-10
ENOSF1.rescaled	4.699662e-10
ANO9.rescaled	4.698326e-10
ARRDC5.rescaled	4.696902e-10
KANK4.rescaled	4.6949056e-10
PIP5KL1.rescaled	4.6891374e-10
PLIN4.rescaled	4.687756e-10
KCNJ14.rescaled	4.6869475e-10
MBD6.rescaled	4.68575e-10
TMEM171.rescaled	4.685373e-10
ECEL1.rescaled	4.6848286e-10
AMZ1.rescaled	4.680363e-10
ATXN7L3.rescaled	4.678508e-10
SLA.rescaled	4.6770643e-10
TMEM61.rescaled	4.6769144e-10
ST3GAL1.rescaled	4.676897e-10
DHX8.rescaled	4.675974e-10
ZNF830.rescaled	4.675722e-10
SLC9B2.rescaled	4.67436e-10
AP3B1.rescaled	4.666406e-10
C5orf24.rescaled	4.665308e-10
FFAR3.rescaled	4.6648596e-10
GSTA4.rescaled	4.664805e-10
GTF2E2.rescaled	4.662925e-10
ADAMTSL4.rescaled	4.661709e-10
NPDC1.rescaled	4.659365e-10
VPS37C.rescaled	4.658945e-10
INSIG1.rescaled	4.658894e-10
LRP2BP.rescaled	4.658711e-10
MGRN1.rescaled	4.6547316e-10
RUNX1.rescaled	4.6535348e-10
AZU1.rescaled	4.6530785e-10
ZMYM3.rescaled	4.6507556e-10
TMEM126B.rescaled	4.642324e-10
CARD10.rescaled	4.642047e-10
LSR.rescaled	4.6401777e-10
CRYGN.rescaled	4.637778e-10
B3GALT5.rescaled	4.635789e-10
USP9X.rescaled	4.63545e-10
XPO6.rescaled	4.6317944e-10
LRRC3C.rescaled	4.6316143e-10
SLU7.rescaled	4.6302837e-10
NOL6.rescaled	4.628021e-10
DNAAF1.rescaled	4.6238666e-10
GADD45G.rescaled	4.623067e-10
SIM2.rescaled	4.6226437e-10
OR51B5.rescaled	4.6200677e-10
TBX3.rescaled	4.6191903e-10
ELOVL3.rescaled	4.612935e-10
ARHGEF11.rescaled	4.6106394e-10
RPN2.rescaled	4.6103002e-10
BAALC.rescaled	4.6098358e-10
FRS3.rescaled	4.6085696e-10
MB.rescaled	4.606358e-10
PCOLCE2.rescaled	4.606296e-10
RNF170.rescaled	4.605473e-10
SRP14.rescaled	4.605343e-10
ADD2.rescaled	4.605054e-10
RPS28.rescaled	4.6049875e-10
PCSK1.rescaled	4.5982265e-10
SETD4.rescaled	4.5975979e-10
ELAC1.rescaled	4.597017e-10
NLRX1.rescaled	4.595681e-10
P2RY14.rescaled	4.595501e-10
IDH3A.rescaled	4.5922324e-10
GFM2.rescaled	4.589289e-10
SLC6A17.rescaled	4.5850287e-10
GATA2.rescaled	4.5813792e-10
ANKMY2.rescaled	4.5810006e-10
PAX1.rescaled	4.5781076e-10
FGF14.rescaled	4.5779164e-10
SLC31A2.rescaled	4.5753373e-10
DDB1.rescaled	4.5727297e-10
TAF12.rescaled	4.5724283e-10
KIF7.rescaled	4.5711182e-10
TRMT61A.rescaled	4.570518e-10
CIAPIN1.rescaled	4.5701098e-10
FBXO2.rescaled	4.5698575e-10
LSAMP.rescaled	4.5650636e-10
EFNA2.rescaled	4.56474e-10
SLC25A25.rescaled	4.5640788e-10
KCNK1.rescaled	4.5633516e-10
MTRNR2L7.rescaled	4.5627463e-10
VWF.rescaled	4.562615e-10
ETV4.rescaled	4.5616683e-10
ENGASE.rescaled	4.5616041e-10
KLHL12.rescaled	4.5576304e-10
DBF4.rescaled	4.5513818e-10
TARS2.rescaled	4.5475318e-10
SCN9A.rescaled	4.5465964e-10
SLC9A9.rescaled	4.544396e-10
MBOAT2.rescaled	4.54077e-10
HDDC3.rescaled	4.5388804e-10
SRSF3.rescaled	4.5364038e-10
GSTO1.rescaled	4.5357915e-10
TMEM145.rescaled	4.5348061e-10
RBM6.rescaled	4.5286366e-10
FPGS.rescaled	4.5281254e-10
KCNS3.rescaled	4.527441e-10
OR11A1.rescaled	4.5264806e-10
ADNP.rescaled	4.5260187e-10
STAMBP.rescaled	4.525757e-10
FABP3.rescaled	4.5252863e-10
AGMAT.rescaled	4.5244716e-10
SPIB.rescaled	4.5170795e-10
PAIP1.rescaled	4.513835e-10
PACSIN3.rescaled	4.5124435e-10
BBS2.rescaled	4.510354e-10
SLC8A1.rescaled	4.509945e-10
ACOT7.rescaled	4.5082327e-10
ADCY1.rescaled	4.5076634e-10
CBR1.rescaled	4.5072293e-10
ZNF207.rescaled	4.5020254e-10
CCDC47.rescaled	4.5013376e-10
KAT2A.rescaled	4.5012388e-10
SLC6A8.rescaled	4.4994236e-10
CD200R1.rescaled	4.4980447e-10
DDX46.rescaled	4.4965381e-10
PUM1.rescaled	4.4945236e-10
FAM102A.rescaled	4.4923656e-10
HMX3.rescaled	4.492195e-10
EDAR.rescaled	4.4921844e-10
NCOA3.rescaled	4.4915932e-10
APOA1.rescaled	4.490628e-10
PLEKHB2.rescaled	4.4848936e-10
GPR87.rescaled	4.4812015e-10
PAK4.rescaled	4.4726223e-10
EEF1G.rescaled	4.47253e-10
TDRKH.rescaled	4.4718176e-10
MAST1.rescaled	4.4701362e-10
MUC1.rescaled	4.4661863e-10
TTLL2.rescaled	4.4649567e-10
ASRGL1.rescaled	4.463488e-10
GRHL1.rescaled	4.4628987e-10
CELSR3.rescaled	4.4624354e-10
CRYBB2.rescaled	4.461747e-10
CEP128.rescaled	4.4593465e-10
RBBP8.rescaled	4.4558485e-10
STK40.rescaled	4.45566e-10
DBX2.rescaled	4.454166e-10
CCDC167.rescaled	4.4530754e-10
PPFIA3.rescaled	4.452599e-10
C19orf71.rescaled	4.4501314e-10
PCSK9.rescaled	4.4469028e-10
TSPAN7.rescaled	4.4459122e-10
CLCA2.rescaled	4.4392462e-10
IL17RC.rescaled	4.438333e-10
AGER.rescaled	4.4383153e-10
AIF1L.rescaled	4.43724e-10
SNTB2.rescaled	4.4352982e-10
FAM83F.rescaled	4.4351775e-10
NFU1.rescaled	4.435097e-10
S100A4.rescaled	4.4309076e-10
FCGR2C.rescaled	4.4284057e-10
HCFC1R1.rescaled	4.4279738e-10
GOLGB1.rescaled	4.4230095e-10
GPR162.rescaled	4.421367e-10
USP48.rescaled	4.419644e-10
WWC2.rescaled	4.416566e-10
WDR31.rescaled	4.4165338e-10
SLC39A4.rescaled	4.4159393e-10
DHX9.rescaled	4.415011e-10
KLK12.rescaled	4.411815e-10
LEMD1.rescaled	4.411779e-10
CYP4Z1.rescaled	4.411406e-10
SPG21.rescaled	4.4111015e-10
CASP9.rescaled	4.410814e-10
S100A1.rescaled	4.406801e-10
HABP4.rescaled	4.40392e-10
VPS33B.rescaled	4.4037168e-10
CST9.rescaled	4.4015339e-10
ENPP3.rescaled	4.3999107e-10
C19orf73.rescaled	4.3961285e-10
C17orf50.rescaled	4.3954745e-10
APOO.rescaled	4.391109e-10
ASAP2.rescaled	4.3894816e-10
ZNF726.rescaled	4.3893114e-10
CDH7.rescaled	4.3883056e-10
SUSD4.rescaled	4.387681e-10
CCDC18.rescaled	4.3869247e-10
SAP25.rescaled	4.3862755e-10
VPS13C.rescaled	4.383624e-10
ADH1B.rescaled	4.383121e-10
BTBD1.rescaled	4.3814896e-10
NSUN6.rescaled	4.3773254e-10
B3GALNT2.rescaled	4.3767495e-10
RMND1.rescaled	4.375996e-10
STX19.rescaled	4.3726134e-10
IFT88.rescaled	4.37202e-10
TRMT2B.rescaled	4.369896e-10
GSTM1.rescaled	4.367385e-10
MKNK2.rescaled	4.3662549e-10
CD1D.rescaled	4.3662124e-10
USP2.rescaled	4.3659248e-10
RMND5A.rescaled	4.3605705e-10
HORMAD1.rescaled	4.3602894e-10
DCX.rescaled	4.3582069e-10
SCNN1D.rescaled	4.3519935e-10
CS.rescaled	4.3508153e-10
MRPL1.rescaled	4.3499168e-10
ZNF527.rescaled	4.3474457e-10
FARP1.rescaled	4.3458798e-10
ASPHD1.rescaled	4.3424925e-10
ATOH8.rescaled	4.3415144e-10
MARK4.rescaled	4.3404927e-10
SPAG4.rescaled	4.3404244e-10
EEF1D.rescaled	4.3403714e-10
DIRAS1.rescaled	4.3360557e-10
KPTN.rescaled	4.3353143e-10
C6orf15.rescaled	4.335086e-10
TNXB.rescaled	4.3320691e-10
UBE2Z.rescaled	4.3273146e-10
KLHDC1.rescaled	4.327022e-10
CDK15.rescaled	4.32638e-10
EPHB2.rescaled	4.3252266e-10
PALMD.rescaled	4.324873e-10
SPIRE1.rescaled	4.324524e-10
KLHL8.rescaled	4.3220424e-10
OR7A5.rescaled	4.3215084e-10
KCNJ16.rescaled	4.3203108e-10
ANPEP.rescaled	4.3181703e-10
SGIP1.rescaled	4.311634e-10
ATOX1.rescaled	4.3107368e-10
SYNGR1.rescaled	4.310043e-10
FZD6.rescaled	4.3072118e-10
LYRM4.rescaled	4.3056625e-10
ZFC3H1.rescaled	4.3033618e-10
RAD51D.rescaled	4.3031384e-10
MTBP.rescaled	4.2996168e-10
ACTG2.rescaled	4.298008e-10
ZNF567.rescaled	4.29709e-10
LRRK1.rescaled	4.296789e-10
EVI5.rescaled	4.2962392e-10
TMC4.rescaled	4.2961948e-10
FSIP2.rescaled	4.29412e-10
DPYSL2.rescaled	4.292911e-10
PSPC1.rescaled	4.2898143e-10
BBX.rescaled	4.2854278e-10
CDCA7.rescaled	4.285077e-10
AP3B2.rescaled	4.2848503e-10
FAM172A.rescaled	4.283261e-10
CXADR.rescaled	4.2819898e-10
ANKRD26.rescaled	4.2797807e-10
INO80E.rescaled	4.2796636e-10
MADD.rescaled	4.2782183e-10
PAFAH1B1.rescaled	4.2770448e-10
PDIK1L.rescaled	4.276592e-10
RFC5.rescaled	4.274807e-10
TAS2R31.rescaled	4.27393e-10
ABCC5.rescaled	4.2732065e-10
IQCE.rescaled	4.2696838e-10
MCEE.rescaled	4.266809e-10
DRD4.rescaled	4.2666795e-10
PRDM1.rescaled	4.2652604e-10
GUCY1A2.rescaled	4.2651657e-10
MAF1.rescaled	4.2646323e-10
MRTO4.rescaled	4.2621232e-10
OPRK1.rescaled	4.261937e-10
WDR5B.rescaled	4.260093e-10
TRIM68.rescaled	4.2596973e-10
TTLL7.rescaled	4.2558734e-10
LITAF.rescaled	4.255565e-10
HHLA3.rescaled	4.2553594e-10
RPS6KA6.rescaled	4.2547096e-10
DHX16.rescaled	4.2545903e-10
NRIP2.rescaled	4.2541337e-10
NPAS1.rescaled	4.2520423e-10
ZC3H14.rescaled	4.2517298e-10
POTEM.rescaled	4.2507692e-10
FES.rescaled	4.249658e-10
WRAP53.rescaled	4.2471626e-10
ZFYVE1.rescaled	4.2466702e-10
RIMS1.rescaled	4.2404708e-10
ARFIP2.rescaled	4.2402934e-10
ZNF549.rescaled	4.2387394e-10
SYNGR4.rescaled	4.236047e-10
ASAH2.rescaled	4.2357728e-10
TP73.rescaled	4.2343226e-10
TRIM24.rescaled	4.233362e-10
LGI1.rescaled	4.2299947e-10
OST4.rescaled	4.2286633e-10
LRRC20.rescaled	4.2280546e-10
SLC44A5.rescaled	4.227882e-10
CIRBP.rescaled	4.2275403e-10
P2RX2.rescaled	4.2245904e-10
P2RX6.rescaled	4.2237092e-10
ABCB10.rescaled	4.2230575e-10
RSL24D1.rescaled	4.2224343e-10
NINJ1.rescaled	4.221025e-10
GNB2.rescaled	4.218689e-10
OPHN1.rescaled	4.2182138e-10
ENSA.rescaled	4.2176054e-10
RASSF4.rescaled	4.2167134e-10
TPSB2.rescaled	4.2103618e-10
ZNF706.rescaled	4.2101164e-10
PCDHA10.rescaled	4.2087886e-10
NAT9.rescaled	4.207694e-10
TIGD4.rescaled	4.2070736e-10
BCO2.rescaled	4.2069728e-10
LACTB.rescaled	4.2062964e-10
B4GALT4.rescaled	4.2059392e-10
PHIP.rescaled	4.2044232e-10
CPZ.rescaled	4.204108e-10
ZBTB25.rescaled	4.203854e-10
LRP1B.rescaled	4.2035733e-10
PEA15.rescaled	4.203531e-10
NFKB1.rescaled	4.201926e-10
TXNL1.rescaled	4.2018677e-10
PTGER1.rescaled	4.2018466e-10
WWTR1.rescaled	4.1997036e-10
CSPP1.rescaled	4.1994472e-10
ZNF777.rescaled	4.1983336e-10
QDPR.rescaled	4.1980483e-10
CLNS1A.rescaled	4.1969458e-10
PANK3.rescaled	4.1953516e-10
SAA4.rescaled	4.1940634e-10
ANO2.rescaled	4.1938197e-10
TMEM185A.rescaled	4.1923198e-10
CD86.rescaled	4.1905857e-10
DLEC1.rescaled	4.1888729e-10
LAMC3.rescaled	4.182418e-10
TREML1.rescaled	4.1787754e-10
IGSF10.rescaled	4.1780335e-10
CAMSAP3.rescaled	4.1731874e-10
RPLP2.rescaled	4.1729242e-10
BHMT.rescaled	4.170802e-10
ATP13A2.rescaled	4.1703527e-10
SNAPIN.rescaled	4.1703513e-10
MEOX1.rescaled	4.168336e-10
TBC1D1.rescaled	4.1608395e-10
CDKL5.rescaled	4.158905e-10
SMS.rescaled	4.1574605e-10
GRIA2.rescaled	4.155911e-10
CCL7.rescaled	4.1551643e-10
PKIA.rescaled	4.154405e-10
SLC4A11.rescaled	4.1503584e-10
HTR3A.rescaled	4.1502146e-10
CLEC4G.rescaled	4.1496626e-10
SRRM1.rescaled	4.1496262e-10
CCNE1.rescaled	4.14346e-10
PSME3.rescaled	4.1433743e-10
ZNF135.rescaled	4.1421477e-10
NUDT15.rescaled	4.1415174e-10
MYOM1.rescaled	4.1409284e-10
SRPK3.rescaled	4.1384626e-10
CXCL6.rescaled	4.1378884e-10
BFAR.rescaled	4.1358011e-10
ADAP2.rescaled	4.1316875e-10
PNRC2.rescaled	4.1301293e-10
TP53I13.rescaled	4.1277656e-10
ARF1.rescaled	4.1261483e-10
S100A14.rescaled	4.1247125e-10
N4BP2L1.rescaled	4.1242731e-10
NPM3.rescaled	4.1235476e-10
ARHGAP33.rescaled	4.1218834e-10
PLIN3.rescaled	4.1189316e-10
NAA60.rescaled	4.118294e-10
SHMT1.rescaled	4.116747e-10
NR2F1.rescaled	4.113421e-10
ZNF132.rescaled	4.111736e-10
RBKS.rescaled	4.1091933e-10
SHPRH.rescaled	4.1090328e-10
ZFAND6.rescaled	4.1068712e-10
SV2B.rescaled	4.1051704e-10
GNL3.rescaled	4.1047873e-10
APLP1.rescaled	4.1011397e-10
C5orf49.rescaled	4.0994724e-10
ZCCHC17.rescaled	4.0987647e-10
S100A12.rescaled	4.0982737e-10
RTKN2.rescaled	4.0982143e-10
WFDC3.rescaled	4.0978837e-10
STX16.rescaled	4.0972187e-10
C19orf48.rescaled	4.0929016e-10
WNT2.rescaled	4.0909384e-10
DET1.rescaled	4.0901618e-10
GOLM1.rescaled	4.0895207e-10
WRNIP1.rescaled	4.0894405e-10
SKP2.rescaled	4.0891757e-10
CCDC148.rescaled	4.0890133e-10
AEBP1.rescaled	4.0883152e-10
GPC4.rescaled	4.0881204e-10
PARPBP.rescaled	4.0858616e-10
TIPIN.rescaled	4.0854942e-10
CTBS.rescaled	4.0841605e-10
CLCN6.rescaled	4.0833625e-10
ABCB7.rescaled	4.0819964e-10
NCKAP5.rescaled	4.079335e-10
MYCN.rescaled	4.0786438e-10
CRY2.rescaled	4.0782816e-10
SPATC1.rescaled	4.0774178e-10
CCDC65.rescaled	4.0758655e-10
CUL4B.rescaled	4.0752238e-10
ITPKB.rescaled	4.0732506e-10
SGCG.rescaled	4.072599e-10
NSDHL.rescaled	4.0718992e-10
KLHL23.rescaled	4.0707968e-10
ALG11.rescaled	4.0697817e-10
ACRBP.rescaled	4.0697684e-10
TUBG2.rescaled	4.064402e-10
TMEM26.rescaled	4.0605205e-10
MR1.rescaled	4.059262e-10
LRRC3.rescaled	4.0590659e-10
INO80.rescaled	4.058833e-10
PPP1R42.rescaled	4.0582365e-10
RNASE3.rescaled	4.0577477e-10
HRAS.rescaled	4.0573928e-10
JTB.rescaled	4.0509504e-10
VMO1.rescaled	4.0491274e-10
LNX2.rescaled	4.0488415e-10
DDOST.rescaled	4.0483847e-10
STK11IP.rescaled	4.0449963e-10
TSNAXIP1.rescaled	4.0433037e-10
CYP2S1.rescaled	4.0420706e-10
UBQLNL.rescaled	4.0404471e-10
SULT2B1.rescaled	4.0403536e-10
DPP4.rescaled	4.038522e-10
TAS2R3.rescaled	4.037469e-10
SPINK5.rescaled	4.0364678e-10
NSL1.rescaled	4.034958e-10
SLC16A4.rescaled	4.0345832e-10
HSPA12B.rescaled	4.0303577e-10
TRPV3.rescaled	4.0303247e-10
C2CD2.rescaled	4.0260315e-10
PAICS.rescaled	4.0241876e-10
UNC5CL.rescaled	4.022045e-10
TET2.rescaled	4.0194337e-10
KIR3DL2.rescaled	4.017776e-10
FAM177B.rescaled	4.0177517e-10
UBTD1.rescaled	4.0171746e-10
MMP28.rescaled	4.0134085e-10
LBH.rescaled	4.0127945e-10
PTDSS2.rescaled	4.0102704e-10
MMGT1.rescaled	4.0100795e-10
CLTB.rescaled	4.0080894e-10
SLC2A4RG.rescaled	4.0078607e-10
HOPX.rescaled	4.0039655e-10
ABLIM3.rescaled	4.00318e-10
LETM1.rescaled	4.0023346e-10
CCDC3.rescaled	3.9987402e-10
PIF1.rescaled	3.9972708e-10
ADAMTS14.rescaled	3.9954293e-10
ABCA6.rescaled	3.9910852e-10
C6orf47.rescaled	3.9910023e-10
GHR.rescaled	3.9904158e-10
CCNI.rescaled	3.98859e-10
DNAJC24.rescaled	3.987497e-10
TRIM44.rescaled	3.9857548e-10
SRPX2.rescaled	3.9816744e-10
UCP2.rescaled	3.9809242e-10
S100A16.rescaled	3.9769255e-10
GRIK3.rescaled	3.9768389e-10
KLF1.rescaled	3.969805e-10
NUP205.rescaled	3.9696305e-10
PARP12.rescaled	3.9696246e-10
ZNF497.rescaled	3.965212e-10
PYDC1.rescaled	3.9612152e-10
UBA1.rescaled	3.9600193e-10
NUDC.rescaled	3.9593173e-10
GRHL2.rescaled	3.9554598e-10
NCALD.rescaled	3.9538858e-10
DUOXA1.rescaled	3.9508144e-10
ITGA7.rescaled	3.9503253e-10
ZDHHC7.rescaled	3.949043e-10
SLC35B2.rescaled	3.9459305e-10
CHPF2.rescaled	3.9457504e-10
HSF1.rescaled	3.9438625e-10
CCDC85A.rescaled	3.9427803e-10
ATG7.rescaled	3.942632e-10
WDTC1.rescaled	3.9419223e-10
UQCR10.rescaled	3.9409453e-10
TICAM1.rescaled	3.938097e-10
RCOR3.rescaled	3.9335926e-10
ROBO4.rescaled	3.933001e-10
IQGAP2.rescaled	3.9318818e-10
CD8B.rescaled	3.931057e-10
OR13J1.rescaled	3.9293013e-10
MFHAS1.rescaled	3.9275228e-10
ECHDC3.rescaled	3.9269277e-10
SGPP2.rescaled	3.9260808e-10
GIMAP4.rescaled	3.9250736e-10
LAIR1.rescaled	3.9240358e-10
LAMP1.rescaled	3.9225853e-10
SLC25A13.rescaled	3.9197218e-10
DAB2IP.rescaled	3.9186537e-10
TTC39A.rescaled	3.9151807e-10
UBD.rescaled	3.9143475e-10
TFAP2B.rescaled	3.9141357e-10
FOLR1.rescaled	3.911812e-10
NOC3L.rescaled	3.911496e-10
GPANK1.rescaled	3.910365e-10
PPIB.rescaled	3.9095036e-10
OAS2.rescaled	3.9051481e-10
GHRH.rescaled	3.9031492e-10
EMCN.rescaled	3.9022052e-10
SLC7A2.rescaled	3.9007003e-10
RPL39.rescaled	3.9003992e-10
EGFL7.rescaled	3.8997658e-10
GTSF1.rescaled	3.8985032e-10
DPAGT1.rescaled	3.8966272e-10
CCDC154.rescaled	3.896343e-10
MMP10.rescaled	3.8957682e-10
RNF183.rescaled	3.8955728e-10
NIT2.rescaled	3.8927817e-10
S100P.rescaled	3.8925138e-10
USP47.rescaled	3.891846e-10
RC3H1.rescaled	3.8903678e-10
RFXANK.rescaled	3.8891482e-10
RGS7BP.rescaled	3.888865e-10
HSP90AA1.rescaled	3.885144e-10
ATAD3C.rescaled	3.8834436e-10
ATG13.rescaled	3.8806028e-10
GABRQ.rescaled	3.8787892e-10
AGL.rescaled	3.8780376e-10
ZNF471.rescaled	3.8765377e-10
DRAM2.rescaled	3.8762243e-10
SH3GL2.rescaled	3.8755488e-10
CC2D2A.rescaled	3.8753933e-10
GRIK4.rescaled	3.869161e-10
MAOB.rescaled	3.8674475e-10
RHOBTB3.rescaled	3.8668027e-10
CHRNA5.rescaled	3.861352e-10
TMX2.rescaled	3.861102e-10
SYNJ2BP.rescaled	3.8575845e-10
SHMT2.rescaled	3.8575093e-10
UBFD1.rescaled	3.856527e-10
LDLRAD3.rescaled	3.8547612e-10
ZNF605.rescaled	3.8546258e-10
INPP5F.rescaled	3.853571e-10
ITGA11.rescaled	3.852844e-10
SLFN13.rescaled	3.852076e-10
IMP3.rescaled	3.8488615e-10
BEST1.rescaled	3.8460768e-10
MZT2A.rescaled	3.8446135e-10
PGAP3.rescaled	3.844334e-10
PSEN1.rescaled	3.8430484e-10
SERTAD1.rescaled	3.8381223e-10
COG8.rescaled	3.8339631e-10
SLC45A3.rescaled	3.831046e-10
SLC14A1.rescaled	3.828436e-10
TMEM182.rescaled	3.825004e-10
FAM209A.rescaled	3.8223372e-10
GSR.rescaled	3.82059e-10
DTX4.rescaled	3.820048e-10
BAZ2A.rescaled	3.8176243e-10
ADAMTS7.rescaled	3.816814e-10
INSIG2.rescaled	3.8158537e-10
TULP3.rescaled	3.813557e-10
TAS2R20.rescaled	3.8124215e-10
DIO2.rescaled	3.8108328e-10
FN1.rescaled	3.810662e-10
DNAJC9.rescaled	3.810104e-10
MLX.rescaled	3.8098458e-10
GNB1L.rescaled	3.808922e-10
RAB43.rescaled	3.8076178e-10
BCLAF1.rescaled	3.8075293e-10
OR2C1.rescaled	3.8072082e-10
LEP.rescaled	3.8051443e-10
GNPAT.rescaled	3.803744e-10
JRKL.rescaled	3.800171e-10
SYDE1.rescaled	3.799738e-10
LEPROTL1.rescaled	3.7991293e-10
HEXIM2.rescaled	3.796182e-10
DUSP8.rescaled	3.796002e-10
RASA4.rescaled	3.793572e-10
CISD3.rescaled	3.7910403e-10
FER1L5.rescaled	3.790392e-10
SH3GLB1.rescaled	3.7901846e-10
MAMLD1.rescaled	3.790036e-10
POLR2K.rescaled	3.7895248e-10
PCDHB14.rescaled	3.7892905e-10
RPL6.rescaled	3.7880732e-10
ZNF623.rescaled	3.7867434e-10
FOXD4L3.rescaled	3.786389e-10
PRICKLE4.rescaled	3.7795683e-10
TOPORS.rescaled	3.776318e-10
FAM107B.rescaled	3.7750147e-10
BMP7.rescaled	3.7729736e-10
LENG9.rescaled	3.7716097e-10
SCN1B.rescaled	3.768129e-10
P4HA1.rescaled	3.7680967e-10
