	feature_importance
ZFP92.rescaled	-0.06202079110418438
ASB16.rescaled	-0.061979323790554756
GLYATL2.rescaled	0.06191834966684426
UHRF1.rescaled	0.06191170395024243
EXOC3L4.rescaled	0.06188578941432013
KCNE4.rescaled	-0.061868051454686206
GAPDH.rescaled	0.0618118512389935
SPATC1.rescaled	0.06179596468362022
S100G.rescaled	0.061781547380167626
USP18.rescaled	0.06173577566830174
BRDT.rescaled	0.061688598354522645
HIGD2A.rescaled	0.061658509135548135
SERP2.rescaled	-0.061637685101831166
FAM214A.rescaled	-0.0616327317462265
FANCL.rescaled	0.06157651463520412
COX6A2.rescaled	0.061524325020961404
FCGR3B.rescaled	-0.06148305568983453
IFI27.rescaled	0.06139384588084995
SH2D2A.rescaled	0.06139088830671582
MEOX1.rescaled	-0.06135566047116849
ULBP3.rescaled	0.0613415584468289
NFRKB.rescaled	-0.061341223064270485
ONECUT2.rescaled	0.06130954269032784
ANKRD42.rescaled	-0.06124694976587079
NAALADL1.rescaled	-0.06120284877294299
OTUD6A.rescaled	0.06114568569770947
CENPA.rescaled	0.06108595350293911
GRM4.rescaled	0.060984489699498635
C20orf203.rescaled	0.06097493710693375
MCM8.rescaled	0.06096768588349909
LRP1B.rescaled	0.060944415682839294
PFDN4.rescaled	0.06093203152569909
RND1.rescaled	0.0609304687256436
KLHL4.rescaled	-0.06088908107939832
PBK.rescaled	0.06085207619327657
ULBP1.rescaled	0.060843948765088605
SYT9.rescaled	-0.06084288868463467
DIAPH3.rescaled	0.06084092287462528
TTC12.rescaled	-0.06084008429555145
GEN1.rescaled	0.06083268161922717
DCAF12L2.rescaled	-0.060790959903307296
GPATCH1.rescaled	0.06076651671475106
CBWD5.rescaled	-0.060746409601541825
EIF4EBP1.rescaled	0.06069777011894381
ZNF791.rescaled	0.060689222055520214
DOCK3.rescaled	0.06065650418977187
PCDHA4.rescaled	-0.06064446824998447
PLCXD1.rescaled	0.06057323619327417
MCTS1.rescaled	0.0605454251746682
ABCC8.rescaled	0.06052996767309385
BEX4.rescaled	-0.060521676210477444
CMPK2.rescaled	0.06051769817315608
CNFN.rescaled	0.06051691070689078
CENPW.rescaled	0.060504397614469144
OAS2.rescaled	0.060495834292859534
TNFRSF18.rescaled	0.06040347359583935
SYCP2L.rescaled	0.06031694707594509
FCHO1.rescaled	0.0603099231954556
CLNS1A.rescaled	0.06023689012719035
MUC16.rescaled	-0.06022540363065809
ZNF114.rescaled	0.060209201102476226
RASSF10.rescaled	-0.06017461803363247
SPAG5.rescaled	0.06009524532170962
PRKCSH.rescaled	0.06007587007483415
RIBC2.rescaled	0.060062770654555606
CCDC134.rescaled	0.06004522369012378
BNIP1.rescaled	0.06004331911103595
ALG8.rescaled	0.059995770680622285
RABGGTA.rescaled	0.05997322368739393
SHCBP1.rescaled	0.059900844922304144
ANAPC16.rescaled	-0.0598188765498078
PKHD1L1.rescaled	0.05980168323141982
ADAMTS20.rescaled	-0.059788076126601274
ZNF471.rescaled	0.05975923887875001
AVPR2.rescaled	-0.05971806682844565
SLC10A5.rescaled	0.059691942566768776
GLP1R.rescaled	0.05967439608575487
SLC13A1.rescaled	0.05963622041114035
GLB1L2.rescaled	-0.05963560074942203
CTNNA3.rescaled	0.059610480981439395
CBLN2.rescaled	0.059599163429775455
RADIL.rescaled	0.059598106988426734
SLC17A9.rescaled	0.05956655996964827
DSP.rescaled	0.05954886809179599
C9orf129.rescaled	0.059534264185115794
GABRQ.rescaled	0.0595289572191557
ISG15.rescaled	0.05952725955912854
LMTK3.rescaled	0.05949146674489406
ZBTB22.rescaled	-0.05948211855986963
RBP5.rescaled	0.059476635288630744
SOX30.rescaled	0.05938598254606721
GPD1L.rescaled	-0.059384710326305934
SLC7A13.rescaled	0.05935073675361798
CST1.rescaled	0.05934547046751341
GAD1.rescaled	0.0593359204515786
ZNF462.rescaled	0.05932023199714731
MX1.rescaled	0.059277402289453544
VSX1.rescaled	0.05919399749375319
ELOF1.rescaled	0.0591650051814866
GSTP1.rescaled	-0.05915571703435312
EIF2AK2.rescaled	0.0591523080967855
CHAF1B.rescaled	0.05912644827532129
CAMK4.rescaled	0.05906570494608496
ADRA1B.rescaled	0.05901695008759826
TMPRSS11E.rescaled	0.058985560279350806
IRGM.rescaled	0.05892183839683314
BRCA2.rescaled	0.05887386001203351
GAS2.rescaled	-0.05885892419931186
